"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MAN1B1",1.01179216141982e-72,1.20921600941599,0.613,0.255,2.39653091353899e-68,3,"MAN1B1"
"SLC22A18",1.03697499903497e-72,1.68551031364571,0.427,0.135,2.45617898271423e-68,3,"SLC22A18"
"NME3",1.10846828797434e-72,1.17318181613278,0.551,0.203,2.62551798689603e-68,3,"NME3"
"ATP6V1D",1.25043136887204e-72,0.882730008778695,0.659,0.269,2.96177174031033e-68,3,"ATP6V1D"
"RNF24",1.35608171060547e-72,1.49014991847689,0.433,0.136,3.21201513974011e-68,3,"RNF24"
"PCMT1",1.52574260880993e-72,0.901661008918009,0.82,0.415,3.61387394322721e-68,3,"PCMT1"
"ACTN41",1.53213559213993e-72,0.913974244646063,0.866,0.489,3.62901636354265e-68,3,"ACTN4"
"LOC100507577",2.46726762866501e-72,1.0545616377619,0.539,0.196,5.84397010525594e-68,3,"LOC100507577"
"HSBP1",3.05408095140145e-72,0.642727795582154,0.884,0.423,7.23389614148947e-68,3,"HSBP1"
"TMEM242",3.05472031534216e-72,1.35435929654932,0.481,0.164,7.23541053891945e-68,3,"TMEM242"
"C22orf321",3.82871952986105e-72,0.744932028172622,0.766,0.362,9.06870507842889e-68,3,"C22orf32"
"PIGT",4.05561481631127e-72,0.945638855299088,0.836,0.422,9.60612925391488e-68,3,"PIGT"
"RTN3",4.35257148486806e-72,0.816319161207875,0.756,0.336,1.03095008190585e-67,3,"RTN3"
"IFT43",4.62812249975387e-72,1.48913257402639,0.463,0.155,1.0962170952917e-67,3,"IFT43"
"EPHX2",4.69392069435573e-72,1.14991158363299,0.399,0.115,1.1118020556651e-67,3,"EPHX2"
"CHST111",5.95232627923118e-72,1.13848084492939,0.569,0.221,1.4098680024987e-67,3,"CHST11"
"STOM",7.48713522790577e-72,0.888960836902034,0.93,0.76,1.77340285008176e-67,3,"STOM"
"SLC37A3",1.5636278493057e-71,1.40583135657163,0.497,0.178,3.70360892386549e-67,3,"SLC37A3"
"MRPS25",1.83994393880068e-71,1.30512390802338,0.834,0.642,4.35809121344328e-67,3,"MRPS25"
"SLC39A7",1.87217037369983e-71,1.23476702647764,0.533,0.193,4.43442274714542e-67,3,"SLC39A7"
"NF11",2.17258175484051e-71,0.976817767879335,0.623,0.263,5.14597714451522e-67,3,"NF1"
"ACCS",3.01308857921764e-71,1.56016788522802,0.367,0.103,7.13680160873491e-67,3,"ACCS"
"SLC4A2",4.02682102758792e-71,1.39769220389659,0.557,0.212,9.53792828594475e-67,3,"SLC4A2"
"ALDOA",7.16468507264106e-71,0.791547002322079,0.994,0.864,1.69702730630576e-66,3,"ALDOA"
"ANXA2",7.99338049007037e-71,0.733468433221522,0.98,0.578,1.89331210287807e-66,3,"ANXA2"
"ARHGAP52",1.1338451060572e-70,1.19494496171287,0.587,0.238,2.68562551820707e-66,3,"ARHGAP5"
"UBE2Z1",1.17933884860465e-70,0.947131080693192,0.569,0.217,2.79338199680497e-66,3,"UBE2Z"
"AP2B1",1.9016374544339e-70,0.841806068681679,0.854,0.489,4.50421847457213e-66,3,"AP2B1"
"TNFRSF21",1.92925561582857e-70,1.8607619019301,0.469,0.17,4.56963485165155e-66,3,"TNFRSF21"
"PRPS21",1.95651913014192e-70,0.534069825943699,0.743,0.327,4.63421121165416e-66,3,"PRPS2"
"FAM127B",2.17076184561171e-70,0.958251869244566,0.665,0.277,5.1416665075159e-66,3,"FAM127B"
"DENND1A",2.91776659201733e-70,1.28825198458895,0.457,0.155,6.91102194985226e-66,3,"DENND1A"
"RDH11",3.44208583864483e-70,1.14180889204371,0.707,0.359,8.15292451741415e-66,3,"RDH11"
"HIST2H2BE",4.46891920552367e-70,1.29147632090737,0.417,0.128,1.05850820302034e-65,3,"HIST2H2BE"
"ITGA6",4.61756655997408e-70,1.40602517276235,0.455,0.151,1.09371681539546e-65,3,"ITGA6"
"LRP10",5.64392020277254e-70,0.759882187554466,0.657,0.27,1.3368189392287e-65,3,"LRP10"
"CCDC57",6.76385039246521e-70,1.2199472703093,0.501,0.179,1.60208560395931e-65,3,"CCDC57"
"EXOC7",1.05809910611417e-69,0.857996719927431,0.798,0.412,2.50621354274203e-65,3,"EXOC7"
"ATP6AP1",1.0972944333415e-69,0.814945127574587,0.856,0.417,2.59905159481268e-65,3,"ATP6AP1"
"ANXA4",2.99951521620242e-69,1.02122671685122,0.607,0.242,7.10465174109706e-65,3,"ANXA4"
"SNX24",3.41287189839573e-69,2.15510876928472,0.287,0.067,8.08372837854013e-65,3,"SNX24"
"TAPBPL",3.6200866755969e-69,1.08189683075214,0.515,0.186,8.57453729981881e-65,3,"TAPBPL"
"NAGA",3.71247054666418e-69,0.950881750478809,0.633,0.256,8.79335773682879e-65,3,"NAGA"
"UBE3B",4.85696309145035e-69,0.981489928252903,0.643,0.277,1.15042027784093e-64,3,"UBE3B"
"DYNLL1",6.33307350152057e-69,0.793900716157193,0.92,0.495,1.50005178957016e-64,3,"DYNLL1"
"RBMS3",8.16936073685532e-69,1.03279275630483,0.447,0.142,1.93499478413155e-64,3,"RBMS3"
"NEIL2",9.09320169823775e-69,1.26061026345008,0.515,0.192,2.15381575424459e-64,3,"NEIL2"
"C2",1.22054122918401e-68,0.983406895068373,0.407,0.121,2.89097395544524e-64,3,"C2"
"IFT27",1.25032423983576e-68,1.61680428750223,0.491,0.181,2.96151799447498e-64,3,"IFT27"
"DNAJB6",1.28605653133104e-68,0.727662518333954,0.9,0.494,3.0461535001107e-64,3,"DNAJB6"
"SPATA201",1.41609756659447e-68,1.18532421298234,0.605,0.251,3.35416869623566e-64,3,"SPATA20"
"MFSD12",1.47911508166358e-68,1.68294399169277,0.499,0.189,3.50343198242835e-64,3,"MFSD12"
"PSMD12",1.51595730914368e-68,0.86989437481992,0.693,0.311,3.59069648243772e-64,3,"PSMD12"
"MRAS",1.69731793243252e-68,2.639848176046,0.535,0.258,4.02026725475966e-64,3,"MRAS"
"ANKRD54",1.97977071457087e-68,1.03475103162578,0.523,0.191,4.68928491453257e-64,3,"ANKRD54"
"ALG14",2.0411039963143e-68,1.59860336155808,0.365,0.105,4.83455892567006e-64,3,"ALG14"
"MYH10",2.11244427208532e-68,1.45837880873268,0.547,0.215,5.0035355028613e-64,3,"MYH10"
"SMPDL3A",2.37866572450749e-68,0.981678266657742,0.351,0.094,5.63410763506844e-64,3,"SMPDL3A"
"PYURF",2.52873366902344e-68,0.794667985335248,0.862,0.438,5.98955856844891e-64,3,"PYURF"
"PIGY",2.52873366902344e-68,0.794667985335248,0.862,0.438,5.98955856844891e-64,3,"PIGY"
"PSEN2",2.68227069170842e-68,1.47143598642175,0.455,0.152,6.35322636038058e-64,3,"PSEN2"
"MAGEA2B",2.77459827449842e-68,2.05780632337502,0.327,0.085,6.57191347297697e-64,3,"MAGEA2B"
"GSTT1",2.78429660272707e-68,1.39895105828982,0.355,0.097,6.59488493321934e-64,3,"GSTT1"
"SEC14L2",4.06119275980449e-68,1.44840629748592,0.397,0.121,9.61934117087292e-64,3,"SEC14L2"
"COX17",5.49478553044691e-68,1.07030618975853,0.721,0.329,1.30149490074165e-63,3,"COX17"
"HSPA12A",5.52686581361851e-68,2.1462351774357,0.313,0.079,1.30909343661368e-63,3,"HSPA12A"
"TMBIM1",6.40329734914174e-68,0.80360456534568,0.745,0.346,1.51668501011771e-63,3,"TMBIM1"
"APPL2",6.79424107911994e-68,1.91493718547261,0.497,0.196,1.60928394200035e-63,3,"APPL2"
"SLC23A2",7.77055871969071e-68,1.17598069873145,0.605,0.259,1.84053453834594e-63,3,"SLC23A2"
"C11orf74",8.28413684523528e-68,1.4083489533855,0.323,0.085,1.96218065316243e-63,3,"C11orf74"
"KTN1",9.28350384491867e-68,0.714611018997105,0.868,0.53,2.19889072070744e-63,3,"KTN1"
"CYHR1",1.35261871901468e-67,1.46747407208555,0.505,0.19,3.20381269785817e-63,3,"CYHR1"
"ACOT7",1.4659942313487e-67,1.03939673994341,0.565,0.217,3.47235393637254e-63,3,"ACOT7"
"WLS",1.95605989156635e-67,1.84172359401687,0.425,0.139,4.63312345916406e-63,3,"WLS"
"ZCRB1",3.22099109786622e-67,0.76471492571499,0.721,0.326,7.62923951440593e-63,3,"ZCRB1"
"FAM167B",6.6400364055277e-67,1.62373167001857,0.375,0.108,1.57275902301329e-62,3,"FAM167B"
"CPSF7",7.65153616616167e-67,1.24616900970706,0.671,0.335,1.81234285631705e-62,3,"CPSF7"
"LOC645166",9.22329403761176e-67,1.86198978590402,0.409,0.135,2.18462942574872e-62,3,"LOC645166"
"ITGB11",9.26598076014152e-67,0.695642173955571,0.898,0.521,2.19474020284712e-62,3,"ITGB1"
"EMC31",1.04135730310887e-66,0.901246324159095,0.721,0.342,2.46655890814367e-62,3,"EMC3"
"GAS8",1.14662219455485e-66,1.70421765407215,0.367,0.109,2.71588933002261e-62,3,"GAS8"
"CHD4",1.28824562704715e-66,0.85346631133323,0.856,0.478,3.05133859222388e-62,3,"CHD4"
"ST13",1.99317009973575e-66,0.815542181505797,0.954,0.614,4.72102269823409e-62,3,"ST13"
"TEAD1",2.00803956527994e-66,1.75775320244081,0.443,0.148,4.75624251432207e-62,3,"TEAD1"
"ALG8",2.02676700510406e-66,1.04721226374393,0.589,0.237,4.80060032828948e-62,3,"ALG8"
"EHBP1",2.46839317563299e-66,1.44537062982063,0.485,0.176,5.84663607580431e-62,3,"EHBP1"
"DYNC2LI1",2.53815149111851e-66,1.51482919348318,0.355,0.102,6.01186562186331e-62,3,"DYNC2LI1"
"MTFR1L",2.87170218116057e-66,1.1253721758743,0.591,0.248,6.80191378629692e-62,3,"MTFR1L"
"SGSM2",2.98093035386365e-66,1.60249338012451,0.507,0.198,7.06063163616145e-62,3,"SGSM2"
"DPM3",3.48188744457023e-66,1.18679655601735,0.599,0.246,8.24719860120905e-62,3,"DPM3"
"CCDC501",4.41395786141869e-66,0.892843907703023,0.836,0.605,1.04549005905563e-61,3,"CCDC50"
"TMEM38B",5.33985779473746e-66,1.50804511933505,0.413,0.134,1.26479871726151e-61,3,"TMEM38B"
"DHX40",1.11851171759972e-65,1.29225933103421,0.481,0.175,2.6493068543067e-61,3,"DHX40"
"RPGR",1.73770707634831e-65,1.12755845337743,0.357,0.104,4.11593298103861e-61,3,"RPGR"
"GRINA",1.97075785985006e-65,0.903106472966525,0.661,0.299,4.66793706684085e-61,3,"GRINA"
"AMZ2",2.16753152140832e-65,0.742509082915549,0.703,0.327,5.13401516160774e-61,3,"AMZ2"
"JKAMP",2.50727700691145e-65,0.992819385761461,0.609,0.259,5.93873631857046e-61,3,"JKAMP"
"CCDC104",2.7073990668089e-65,0.989972784803585,0.519,0.191,6.41274542964357e-61,3,"CCDC104"
"PKIG1",2.81267139607317e-65,0.653116393515037,0.547,0.202,6.6620934687389e-61,3,"PKIG"
"HIST2H4A",2.81557293171456e-65,2.28424500109751,0.313,0.083,6.6689660460591e-61,3,"HIST2H4A"
"HIST2H4B",2.81557293171456e-65,2.28424500109751,0.313,0.083,6.6689660460591e-61,3,"HIST2H4B"
"RHBDD2",3.16804221366827e-65,0.762854725356835,0.752,0.364,7.50382478729467e-61,3,"RHBDD2"
"ASPH",4.39158635887223e-65,1.08590841366988,0.8,0.563,1.04019114496248e-60,3,"ASPH"
"TMEM9",4.59916519529148e-65,0.832296304200572,0.651,0.269,1.08935826815674e-60,3,"TMEM9"
"TK2",4.62587510933976e-65,1.13012473044535,0.569,0.237,1.09568477839822e-60,3,"TK2"
"CFL2",4.91539233929815e-65,1.43698303298327,0.439,0.149,1.16425982948616e-60,3,"CFL2"
"ITFG1",6.10387659849309e-65,1.05661321690115,0.669,0.319,1.44576421111907e-60,3,"ITFG1"
"ARNT2",9.80121517805839e-65,1.31893309367322,0.377,0.111,2.32151582707491e-60,3,"ARNT2"
"STRIP2",1.27292745490585e-64,3.19843361266949,0.768,0.726,3.01505596969e-60,3,"STRIP2"
"MOCS2",1.49187951110066e-64,1.27041904993283,0.531,0.209,3.53366580999303e-60,3,"MOCS2"
"DAD1",1.65957170546767e-64,0.740067084526175,0.936,0.538,3.93086154157073e-60,3,"DAD1"
"DCXR",1.87051132958176e-64,0.95714061543104,0.758,0.379,4.43049313524735e-60,3,"DCXR"
"C21orf119",1.96968592939208e-64,2.09268739082857,0.269,0.064,4.66539809235808e-60,3,"C21orf119"
"RERE1",2.66192723791443e-64,0.814752635784103,0.719,0.353,6.30504085572413e-60,3,"RERE"
"TBCA",2.79941523652492e-64,0.800559087404967,0.844,0.446,6.63069492923293e-60,3,"TBCA"
"TNS31",4.62506215259537e-64,0.991406104780995,0.623,0.271,1.09549222146374e-59,3,"TNS3"
"ATP5H",7.25228720828504e-64,0.771081512952303,0.904,0.485,1.7177767481544e-59,3,"ATP5H"
"LHFPL2",8.04359072472582e-64,1.63853279192837,0.445,0.156,1.90520489905856e-59,3,"LHFPL2"
"TTLL4",8.23028537110754e-64,0.898397330743989,0.575,0.228,1.94942539300053e-59,3,"TTLL4"
"SIL1",8.52865671477466e-64,1.10607322856114,0.567,0.235,2.02009762946153e-59,3,"SIL1"
"ZBTB381",9.98733916552269e-64,0.610796891996774,0.79,0.436,2.3656011547457e-59,3,"ZBTB38"
"CMC2",1.09033366710938e-63,0.815588568263052,0.701,0.327,2.58256432391528e-59,3,"CMC2"
"FAM222B1",1.09583256551226e-63,0.930487556051406,0.555,0.222,2.59558901467234e-59,3,"FAM222B"
"NFE2L2",1.29551162713276e-63,0.642560011390186,0.752,0.359,3.06854884002666e-59,3,"NFE2L2"
"TMEM106B1",1.6682497199104e-63,0.912638464679609,0.613,0.268,3.95141628657976e-59,3,"TMEM106B"
"IVNS1ABP",1.75998337772159e-63,0.811698334987405,0.862,0.507,4.16869662847136e-59,3,"IVNS1ABP"
"DNAL4",2.10288058354748e-63,1.60268112681273,0.351,0.102,4.98088295019056e-59,3,"DNAL4"
"SYNM",3.05399525042889e-63,1.70522955531103,0.301,0.077,7.23369315016587e-59,3,"SYNM"
"TUG12",3.36622918803757e-63,0.610296976533198,0.685,0.307,7.97325045478579e-59,3,"TUG1"
"DAB2IP",3.60462969107499e-63,2.32899539905185,0.297,0.078,8.53792588628021e-59,3,"DAB2IP"
"FBXL2",4.9156726572146e-63,2.7186612913755,0.259,0.061,1.16432622558785e-58,3,"FBXL2"
"CD109",5.82174412893389e-63,2.43106313043525,0.701,0.548,1.37893831437928e-58,3,"CD109"
"DDRGK1",6.11510145771425e-63,1.002838800686,0.547,0.218,1.4484229312742e-58,3,"DDRGK1"
"NDUFB4",6.3265654638492e-63,0.797788125977421,0.894,0.488,1.49851029576732e-58,3,"NDUFB4"
"AFF4",8.51198185758769e-63,0.736932543952004,0.854,0.467,2.01614802278822e-58,3,"AFF4"
"PIM3",9.73148548282343e-63,1.16584141870039,0.521,0.205,2.30499965146156e-58,3,"PIM3"
"SLC39A4",1.05040037887609e-62,1.11768753926985,0.451,0.158,2.48797833740591e-58,3,"SLC39A4"
"ATP6V1C1",2.4468490415585e-62,1.1722018832707,0.76,0.5,5.79560663983545e-58,3,"ATP6V1C1"
"SRGAP2",2.49264865254891e-62,1.46381018769624,0.577,0.253,5.90408759842735e-58,3,"SRGAP2"
"WDR34",2.66019072573677e-62,1.48922863824902,0.447,0.159,6.30092775298012e-58,3,"WDR34"
"EGFL8",2.72859722934703e-62,0.95751398224902,0.375,0.114,6.46295539743138e-58,3,"EGFL8"
"IRF41",3.15854670027658e-62,0.521272119675954,0.661,0.31,7.48133371427512e-58,3,"IRF4"
"TMEM14B",4.16781920354564e-62,0.755942252502567,0.826,0.436,9.87189656551821e-58,3,"TMEM14B"
"MTMR9LP",5.68359780968681e-62,1.74036130838392,0.313,0.084,1.34621697720242e-57,3,"MTMR9LP"
"NDUFA8",5.70814163722333e-62,0.913858492647087,0.653,0.288,1.35203042819272e-57,3,"NDUFA8"
"NBR1",6.25356576393591e-62,0.654589660480058,0.762,0.391,1.48121958684586e-57,3,"NBR1"
"PTPLA",8.81819927219409e-62,1.68239694214171,0.325,0.091,2.08867867961189e-57,3,"PTPLA"
"FAM115A",1.02938776090031e-61,1.75228598793783,0.665,0.441,2.43820785046847e-57,3,"FAM115A"
"ROMO1",1.38699428054936e-61,0.780125658589853,0.822,0.419,3.28523465290922e-57,3,"ROMO1"
"CYB5R1",1.51492481268487e-61,0.920949238744174,0.601,0.255,3.58825091132539e-57,3,"CYB5R1"
"ELOVL1",1.61166706329456e-61,0.845118610604651,0.719,0.339,3.8173946061195e-57,3,"ELOVL1"
"RNASEH2C",1.74249916819555e-61,0.67096999030547,0.685,0.305,4.12728352978798e-57,3,"RNASEH2C"
"CHD9",1.83672409294333e-61,0.669912327244454,0.731,0.362,4.35046468654558e-57,3,"CHD9"
"ATP6AP2",1.95795840484478e-61,0.676382788379011,0.886,0.474,4.63762027771535e-57,3,"ATP6AP2"
"NOTCH21",2.665124799972e-61,0.937310861783215,0.752,0.399,6.31261460121367e-57,3,"NOTCH2"
"AMD1",2.95425364474182e-61,0.910383345898863,0.768,0.41,6.99744518293546e-57,3,"AMD1"
"MRPL27",3.28005083121915e-61,0.870983637241102,0.639,0.277,7.76912839882567e-57,3,"MRPL27"
"ITGB1BP1",3.43399825404197e-61,0.719570559260145,0.737,0.341,8.1337682645238e-57,3,"ITGB1BP1"
"ORC5",3.65436518148731e-61,0.729322499685534,0.507,0.19,8.65572936887084e-57,3,"ORC5"
"TBX3",3.84317946845216e-61,2.17773281951409,0.261,0.061,9.10295488897579e-57,3,"TBX3"
"ATP5G1",4.43089241493033e-61,0.689299169454517,0.802,0.392,1.0495011774004e-56,3,"ATP5G1"
"FER",4.48023922772862e-61,1.48572325026911,0.415,0.143,1.0611894634798e-56,3,"FER"
"ARF4",5.26835118815082e-61,0.689237177105739,0.856,0.43,1.2478616624254e-56,3,"ARF4"
"PER1",5.73030164300344e-61,0.954459198546904,0.675,0.345,1.35727924716179e-56,3,"PER1"
"TM9SF1",6.34621594008846e-61,1.15512531619406,0.535,0.215,1.50316470756935e-56,3,"TM9SF1"
"RNH1",6.73855791759126e-61,0.809155061650706,0.834,0.445,1.59609482836067e-56,3,"RNH1"
"NFE2L3",7.93899008433108e-61,1.36035188222758,0.379,0.124,1.88042919137466e-56,3,"NFE2L3"
"NDUFA4",9.86478829269745e-61,0.684839698019875,0.98,0.777,2.33657375500832e-56,3,"NDUFA4"
"ARHGDIA",1.22696860865087e-60,0.954849988996476,0.812,0.528,2.90619784645045e-56,3,"ARHGDIA"
"CDK18",1.99233192750945e-60,2.71825718992738,0.253,0.06,4.71903740349888e-56,3,"CDK18"
"TMX2",2.0432863234968e-60,0.771966255079728,0.735,0.363,4.83972798583453e-56,3,"TMX2"
"PNPLA2",2.1409367891918e-60,1.08426387560788,0.519,0.209,5.07102287887969e-56,3,"PNPLA2"
"PLK3",2.23598237056357e-60,1.01894183341539,0.453,0.161,5.29614784291688e-56,3,"PLK3"
"CCPG1",2.44021187290825e-60,1.04038419490384,0.727,0.455,5.77988584217048e-56,3,"CCPG1"
"ABCB5",2.58703399251861e-60,2.9424927271758,0.727,0.665,6.12764871467959e-56,3,"ABCB5"
"FGGY",2.60693718210325e-60,1.7137656582905,0.295,0.078,6.17479140952975e-56,3,"FGGY"
"TRIM63",2.64755923543436e-60,1.51756899511859,0.341,0.098,6.27100880504983e-56,3,"TRIM63"
"RTN4",3.16595072192921e-60,0.657867977310888,0.661,0.296,7.49887087996153e-56,3,"RTN4"
"VAMP3",3.35945185021917e-60,0.85395711384478,0.647,0.286,7.95719765242912e-56,3,"VAMP3"
"TMED3",3.93137949887354e-60,0.894486086595502,0.695,0.322,9.31186548103186e-56,3,"TMED3"
"SEL1L",4.44704789513208e-60,0.880413719134912,0.679,0.336,1.05332776444098e-55,3,"SEL1L"
"SPIRE1",5.44781154031288e-60,1.95414381256741,0.327,0.094,1.29036864143851e-55,3,"SPIRE1"
"CNDP2",5.75943164083084e-60,0.925472053070097,0.814,0.507,1.36417897844719e-55,3,"CNDP2"
"USP32",7.65220381952237e-60,1.04048253361537,0.473,0.18,1.81250099669207e-55,3,"USP32"
"CSAG2",9.96233988558879e-60,2.78758016027066,0.251,0.06,2.35967982530056e-55,3,"CSAG2"
"BNC2",1.38655990480075e-59,1.36948561885443,0.471,0.182,3.28420579051106e-55,3,"BNC2"
"PEA15",1.78134612336183e-59,0.916470216071777,0.705,0.349,4.21929642779483e-55,3,"PEA15"
"ZNF485",1.9345953566256e-59,1.62000494756451,0.401,0.151,4.58228256170339e-55,3,"ZNF485"
"VKORC1",2.09707104831918e-59,0.714518838095271,0.78,0.368,4.9671224850488e-55,3,"VKORC1"
"SSBP1",2.25287413574147e-59,0.567041367529971,0.898,0.478,5.33615767791724e-55,3,"SSBP1"
"AZGP1",2.66495807019558e-59,1.26138853940983,0.271,0.065,6.31221968506526e-55,3,"AZGP1"
"DDT",4.14565878497962e-59,0.682560575889439,0.79,0.392,9.81940739810274e-55,3,"DDT"
"PIGS1",4.58857198322619e-59,0.791452904896728,0.653,0.302,1.08684915994696e-54,3,"PIGS"
"GEM",4.69994463353027e-59,1.6636872213031,0.321,0.093,1.11322888589798e-54,3,"GEM"
"FUCA2",4.73141567736594e-59,1.18142085832688,0.663,0.368,1.1206831173409e-54,3,"FUCA2"
"NDUFA1",8.84609645011699e-59,0.738495647553878,0.936,0.579,2.09528640517471e-54,3,"NDUFA1"
"HES1",9.15961561127311e-59,2.29682339495043,0.323,0.096,2.16954655368615e-54,3,"HES1"
"BSG",9.45701942756618e-59,0.666899141204318,0.936,0.621,2.23998962161332e-54,3,"BSG"
"HGSNAT",1.06799143997546e-58,1.41881631572355,0.473,0.186,2.52964452472588e-54,3,"HGSNAT"
"NOV",1.07076847952111e-58,1.24906267820155,0.261,0.062,2.53622222059369e-54,3,"NOV"
"NRBP2",1.22554088235994e-58,1.85515349360333,0.331,0.098,2.90281613395776e-54,3,"NRBP2"
"H1F0",1.28374615050482e-58,1.09076641967212,0.599,0.264,3.04068113208571e-54,3,"H1F0"
"LEPROT",1.55699701114232e-58,0.984965162495387,0.866,0.779,3.68790312059169e-54,3,"LEPROT"
"HCFC1R1",2.18389609436843e-58,1.38170707419267,0.515,0.218,5.17277628912107e-54,3,"HCFC1R1"
"CLIP2",2.37619160412935e-58,2.4120504222051,0.263,0.066,5.62824743354078e-54,3,"CLIP2"
"SECISBP2L1",2.48761127185551e-58,0.866257645191477,0.681,0.334,5.89215605851696e-54,3,"SECISBP2L"
"ATOX1",2.85131223024044e-58,0.934355117525817,0.695,0.325,6.7536181485475e-54,3,"ATOX1"
"CTDSPL",5.04487304162518e-58,1.45887093806077,0.369,0.117,1.19492862863934e-53,3,"CTDSPL"
"TPCN1",5.18995257967192e-58,1.07587989371684,0.577,0.259,1.22929216802109e-53,3,"TPCN1"
"SH3D19",5.20645453706762e-58,1.67280252908535,0.255,0.061,1.23320082164984e-53,3,"SH3D19"
"LOC100132707",7.53609937388925e-58,0.734121089619665,0.317,0.089,1.78500049769941e-53,3,"LOC100132707"
"ETF1",7.57000567010577e-58,0.966171943669681,0.752,0.41,1.79303154302125e-53,3,"ETF1"
"NAGLU",8.86866980613867e-58,1.78657908154843,0.301,0.083,2.10063313028201e-53,3,"NAGLU"
"LAGE3",9.16959236764775e-58,0.883348535711464,0.513,0.201,2.17190964820105e-53,3,"LAGE3"
"HTATIP2",1.04653320440653e-57,0.800827814183281,0.489,0.185,2.47881854795731e-53,3,"HTATIP2"
"TMEM205",1.05041565395094e-57,0.67293621095581,0.633,0.266,2.48801451794819e-53,3,"TMEM205"
"MFSD6",1.28825341179464e-57,1.08942411670028,0.465,0.181,3.05135703117679e-53,3,"MFSD6"
"PPT1",1.59586403868359e-57,0.621246399604259,0.828,0.412,3.77996356202595e-53,3,"PPT1"
"MLEC",1.70259269515681e-57,0.735594858401437,0.649,0.289,4.03276105774843e-53,3,"MLEC"
"VIMP",1.77238682068424e-57,0.564263206830742,0.737,0.34,4.1980754234727e-53,3,"VIMP"
"RHEB",1.84840841574606e-57,0.619435294501639,0.784,0.376,4.37814017353611e-53,3,"RHEB"
"PTK21",2.15734384669799e-57,1.23506620125567,0.533,0.225,5.10988463528885e-53,3,"PTK2"
"MYO10",2.40376939131467e-57,1.48505081478218,0.794,0.7,5.69356818026793e-53,3,"MYO10"
"C5orf51",2.89023980204538e-57,0.722093733032174,0.619,0.276,6.84582199512468e-53,3,"C5orf51"
"CLSTN11",3.28710520464897e-57,1.10357084602956,0.567,0.254,7.78583738773156e-53,3,"CLSTN1"
"BCL61",3.36945650394617e-57,0.501850950407508,0.565,0.236,7.98089467524689e-53,3,"BCL6"
"SCPEP1",3.44780603082248e-57,0.76198644032691,0.641,0.286,8.16647336460612e-53,3,"SCPEP1"
"ARL8B",3.66620068286098e-57,0.670642526012448,0.749,0.385,8.68376293742453e-53,3,"ARL8B"
"LAPTM4B",3.67369755464414e-57,1.00270767742427,0.459,0.168,8.70152002793011e-53,3,"LAPTM4B"
"ATP2B41",3.97030399599671e-57,0.693249233467269,0.798,0.435,9.4040620449178e-53,3,"ATP2B4"
"GOLIM4",4.28578880519647e-57,1.3057304164011,0.445,0.165,1.01513193639884e-52,3,"GOLIM4"
"TUBB4B",5.68558748912088e-57,0.582762135417013,0.77,0.393,1.34668825267317e-52,3,"TUBB4B"
"PTCH1",5.74373127335946e-57,1.93182235178927,0.303,0.087,1.36046018940792e-52,3,"PTCH1"
"PFN2",6.35661179924704e-57,0.788191227025455,0.501,0.186,1.50562707076965e-52,3,"PFN2"
"HOXC10",6.9645750683032e-57,2.25067479263265,0.297,0.084,1.6496292506783e-52,3,"HOXC10"
"CDIPT",7.36016638542929e-57,1.0907383125145,0.395,0.132,1.74332901005278e-52,3,"CDIPT"
"CD46",8.74069290113967e-57,0.737354093564485,0.826,0.477,2.07032052056394e-52,3,"CD46"
"SUPT6H1",8.86102826043703e-57,0.956658267415412,0.643,0.32,2.09882315376712e-52,3,"SUPT6H"
"ZNF706",1.08150993801851e-56,0.694565182435656,0.9,0.524,2.56166443919065e-52,3,"ZNF706"
"CECR7",1.22536220370959e-56,1.17614734672587,0.393,0.135,2.90239291570654e-52,3,"CECR7"
"SERINC2",1.41163658904204e-56,2.23586326097732,0.303,0.089,3.34360242480498e-52,3,"SERINC2"
"PLA2G6",1.45598507718386e-56,1.30547883487222,0.443,0.167,3.44864625381769e-52,3,"PLA2G6"
"SNX3",1.93800678634513e-56,0.625581219765664,0.679,0.315,4.59036287413708e-52,3,"SNX3"
"TALDO1",2.36965848780765e-56,0.629087372928486,0.86,0.452,5.6127730942212e-52,3,"TALDO1"
"MDH1",2.41776878541319e-56,0.655579454803033,0.922,0.512,5.72672714512968e-52,3,"MDH1"
"PLEKHM1P1",2.8269880481878e-56,0.805076883478253,0.587,0.261,6.69600389093763e-52,3,"PLEKHM1P"
"DIP2B",3.19202769857997e-56,0.924103669541018,0.613,0.291,7.56063680685653e-52,3,"DIP2B"
"MET",3.36138096452831e-56,2.16966888737247,0.637,0.447,7.96176695258176e-52,3,"MET"
"PFKM",3.5055673969994e-56,1.01628561352597,0.531,0.213,8.30328693653278e-52,3,"PFKM"
