"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SV2A4",1.28382192642347e-10,1.90643333680636,0.45,0.07,3.04086061492662e-06,24,"SV2A"
"WRB7",1.33316378370078e-10,1.67712146933562,0.85,0.215,3.15773173807366e-06,24,"WRB"
"TARS6",1.35786193501011e-10,1.53605785278341,1,0.314,3.21623177926494e-06,24,"TARS"
"GPX84",1.36942714955183e-10,1.90268861025729,0.95,0.568,3.24362514642848e-06,24,"GPX8"
"DCAF63",1.38181612036445e-10,1.60175129415818,0.95,0.288,3.27296966269523e-06,24,"DCAF6"
"ZC3H10",1.39893088224551e-10,1.60870386953872,0.45,0.068,3.31350768768672e-06,24,"ZC3H10"
"NAB23",1.42520082923424e-10,1.77609928748417,0.55,0.099,3.37573068412423e-06,24,"NAB2"
"PTGDS4",1.44259431460188e-10,2.35174262577548,0.35,0.044,3.41692889356602e-06,24,"PTGDS"
"LMAN2L5",1.45813596806045e-10,1.7441303111656,0.65,0.133,3.45374085394798e-06,24,"LMAN2L"
"MTRF1L6",1.47376121545398e-10,1.31815423924862,0.85,0.214,3.49075081492429e-06,24,"MTRF1L"
"MBOAT23",1.48535960938224e-10,1.91428298904971,1,0.603,3.51822277078278e-06,24,"MBOAT2"
"LIN7B2",1.48709646892627e-10,2.36181194330397,0.4,0.057,3.52233669629877e-06,24,"LIN7B"
"HSD17B1210",1.51409367373338e-10,1.55691779595197,1,0.313,3.58628227560489e-06,24,"HSD17B12"
"ZFP11",1.5483474921694e-10,2.08260159631607,0.4,0.057,3.66741586995245e-06,24,"ZFP1"
"MGAT24",1.56887870490648e-10,1.39860676019587,0.8,0.187,3.71604610044148e-06,24,"MGAT2"
"TCF7L29",1.60302506876786e-10,2.00568251738511,0.65,0.141,3.79692517788356e-06,24,"TCF7L2"
"ACVR14",1.63104829386924e-10,1.567760720606,0.6,0.114,3.86330098885869e-06,24,"ACVR1"
"PRMT57",1.68332806307735e-10,1.24630315573693,0.9,0.216,3.98713085020501e-06,24,"PRMT5"
"DAP10",1.68713158275382e-10,1.60920611124948,0.95,0.289,3.99613986691071e-06,24,"DAP"
"TTC30A1",1.69031829376085e-10,1.96804693816889,0.35,0.044,4.00368791060196e-06,24,"TTC30A"
"SPARC10",1.75979813018202e-10,1.6367121886296,1,0.348,4.16825785114914e-06,24,"SPARC"
"MYH108",1.76764261509008e-10,1.78453648113987,0.9,0.265,4.18683829810236e-06,24,"MYH10"
"ATP10D2",1.79391991940259e-10,1.45544181972879,0.7,0.154,4.24907872109698e-06,24,"ATP10D"
"CAMK2N15",1.79854982327734e-10,2.12040872698404,0.45,0.071,4.26004511141472e-06,24,"CAMK2N1"
"CNTROB5",1.83453327303995e-10,1.73815792819429,0.6,0.117,4.34527551052242e-06,24,"CNTROB"
"SATB22",1.85753903598368e-10,2.58063643615953,0.4,0.058,4.39976696063094e-06,24,"SATB2"
"RACGAP13",1.9095759137144e-10,2.27544980478843,0.55,0.106,4.52302150922394e-06,24,"RACGAP1"
"UGDH6",1.95917819623797e-10,1.47713426827388,1,0.693,4.64050947560926e-06,24,"UGDH"
"MAPK81",1.98278099748553e-10,1.68408244238235,0.55,0.098,4.69641507064422e-06,24,"MAPK8"
"NAALADL2",1.99907865835722e-10,2.33128138910142,0.35,0.045,4.7350177101849e-06,24,"NAALADL2"
"MORC42",2.01022346986413e-10,2.35411624588079,0.45,0.074,4.76141531072018e-06,24,"MORC4"
"PVRL1",2.05561993141838e-10,2.52145599982462,0.3,0.034,4.86894136955758e-06,24,"PVRL1"
"CENPJ4",2.0610904505406e-10,1.89292618676734,0.55,0.104,4.88189884115047e-06,24,"CENPJ"
"SMURF21",2.07680367964931e-10,1.60879516295421,0.75,0.186,4.91911719561736e-06,24,"SMURF2"
"DOCK77",2.09367757403455e-10,1.84309063303615,0.8,0.212,4.95908470185823e-06,24,"DOCK7"
"RBM454",2.1005356285786e-10,1.59118851425382,0.6,0.116,4.97532868985128e-06,24,"RBM45"
"FAM212A1",2.11880464575094e-10,1.90972777210791,0.35,0.044,5.01860068392569e-06,24,"FAM212A"
"CNN312",2.27243443160081e-10,1.66553949354813,1,0.325,5.38248819468967e-06,24,"CNN3"
"GLIPR18",2.27802668531894e-10,1.36806992446521,1,0.272,5.39573400684644e-06,24,"GLIPR1"
"TPD52L211",2.28045408791216e-10,1.54801958389197,1,0.316,5.40148355262875e-06,24,"TPD52L2"
"FURIN7",2.30684796375594e-10,1.58812664698411,0.75,0.176,5.46400008695231e-06,24,"FURIN"
"SIN3B7",2.33551021636346e-10,1.32264631134586,0.8,0.192,5.5318894984785e-06,24,"SIN3B"
"GOT15",2.35872581715575e-10,1.3915589595286,0.7,0.148,5.58687797051512e-06,24,"GOT1"
"SLC22A231",2.40548926679413e-10,1.57291530584407,0.4,0.057,5.69764187732857e-06,24,"SLC22A23"
"CITED22",2.47324595134622e-10,1.52111376375775,0.9,0.248,5.85813036035865e-06,24,"CITED2"
"CDC42EP32",2.48804796730149e-10,1.61371164720503,1,0.366,5.89319041535031e-06,24,"CDC42EP3"
"COPS37",2.49058455836445e-10,1.40938634344992,0.95,0.258,5.89919858494203e-06,24,"COPS3"
"MRAS4",2.67915315997026e-10,1.83308709355354,0.9,0.302,6.34584217470555e-06,24,"MRAS"
"ALKBH64",2.69808903047687e-10,1.23905730683504,0.75,0.16,6.39069367758752e-06,24,"ALKBH6"
"NOV5",2.69978904376316e-10,1.55246285521649,0.6,0.112,6.39472032905742e-06,24,"NOV"
"ARHGEF127",2.71435954578271e-10,1.69495996821461,0.7,0.163,6.42923202014092e-06,24,"ARHGEF12"
"TRMT61A3",2.74264027085524e-10,1.69707066505799,0.6,0.118,6.49621774554771e-06,24,"TRMT61A"
"YIPF26",2.74525138033355e-10,1.74423963439044,0.75,0.182,6.50240241945806e-06,24,"YIPF2"
"PLEKHM27",2.76575987657618e-10,1.33419785674979,0.75,0.173,6.55097884365834e-06,24,"PLEKHM2"
"SNX216",2.77199001422012e-10,1.73353503233861,0.6,0.119,6.56573554768179e-06,24,"SNX21"
"PNP6",2.79093493985778e-10,1.1567856990912,0.7,0.145,6.61060849854714e-06,24,"PNP"
"CALHM26",2.82339201397746e-10,1.20370783958055,0.65,0.128,6.68748632430702e-06,24,"CALHM2"
"LOC6463291",2.94398678463511e-10,1.5927234458262,0.7,0.155,6.97312709808671e-06,24,"LOC646329"
"GRB106",2.94495745104014e-10,2.08663087392628,0.5,0.088,6.97542621853367e-06,24,"GRB10"
"TSKU5",2.95189839892472e-10,1.767679475492,0.6,0.114,6.99186654769308e-06,24,"TSKU"
"SSFA28",3.0631127087779e-10,1.64454843019289,0.95,0.289,7.25528876201133e-06,24,"SSFA2"
"FNDC3B8",3.12121131681581e-10,1.60117435205183,0.9,0.272,7.39290112500993e-06,24,"FNDC3B"
"LRP103",3.13470616060426e-10,1.50273556096027,1,0.325,7.42486501200725e-06,24,"LRP10"
"DOLPP12",3.22440391325741e-10,1.62883825433588,0.55,0.099,7.63732310894151e-06,24,"DOLPP1"
"RPE7",3.23333707924692e-10,1.40168322228423,0.95,0.26,7.65848220590425e-06,24,"RPE"
"ECI28",3.26784004566924e-10,1.44598917919344,0.9,0.235,7.74020593217216e-06,24,"ECI2"
"PVR5",3.29540968988194e-10,2.26119022929448,0.9,0.441,7.80550739145437e-06,24,"PVR"
"PGP3",3.50952029155578e-10,1.8449179362942,0.5,0.09,8.31264976257903e-06,24,"PGP"
"KNTC13",3.52752215270283e-10,1.74488212361584,0.65,0.146,8.35528897089192e-06,24,"KNTC1"
"ESR1",3.60530244071296e-10,2.35646444524271,0.3,0.035,8.53951936107272e-06,24,"ESR1"
"OGFRL1",3.66625650109311e-10,2.28934753335598,0.3,0.035,8.68389514848913e-06,24,"OGFRL1"
"LEPRE19",3.75729734315385e-10,1.64117668712316,0.9,0.253,8.89953448699422e-06,24,"LEPRE1"
"MEG31",3.91757973048985e-10,3.4941808114358,0.85,0.401,9.27917934963825e-06,24,"MEG3"
"RALB9",4.01990346101234e-10,1.48187795460407,0.95,0.263,9.52154333775383e-06,24,"RALB"
"MFAP26",4.09397374680882e-10,1.98248481045109,0.6,0.12,9.69698621669137e-06,24,"MFAP2"
"IGIP1",4.20391852032238e-10,1.93982874306394,0.45,0.073,9.95740140723558e-06,24,"IGIP"
"PARD3B1",4.27586633744819e-10,2.02438741683224,0.35,0.047,1.01278170068798e-05,24,"PARD3B"
"NQO15",4.41367185962813e-10,1.50614830477016,0.95,0.701,1.04542231667152e-05,24,"NQO1"
"OXSR17",4.45705342035193e-10,1.13257098577798,0.8,0.188,1.05569767314456e-05,24,"OXSR1"
"ZBTB472",4.5060367802715e-10,1.83325805899698,0.45,0.072,1.06729987177511e-05,24,"ZBTB47"
"UCHL36",4.58090697508285e-10,1.54149339733398,0.85,0.218,1.08503362611812e-05,24,"UCHL3"
"PDZD117",4.68376253317941e-10,1.47425115090025,0.95,0.26,1.10939599360887e-05,24,"PDZD11"
"IDE1",4.71855104172898e-10,1.2793814957171,0.8,0.2,1.11763599974393e-05,24,"IDE"
"FBXL125",4.73023609414548e-10,1.22007722827848,0.8,0.186,1.1204037212593e-05,24,"FBXL12"
"ADK4",4.73572222775191e-10,1.55778473568686,0.85,0.234,1.12170316686532e-05,24,"ADK"
"FAM64A1",4.80169798581581e-10,2.82257397594616,0.35,0.048,1.13733018492033e-05,24,"FAM64A"
"AKAP26",4.99159167925682e-10,1.43194357533384,0.95,0.3,1.18230840514877e-05,24,"AKAP2"
"FAM50B2",4.99919044551857e-10,1.76703358895859,0.45,0.072,1.18410824892553e-05,24,"FAM50B"
"CEP893",5.01741756133677e-10,1.97383452882877,0.5,0.09,1.18842552357823e-05,24,"CEP89"
"NAGK6",5.04387937043411e-10,1.39502046586508,0.95,0.276,1.19469326768102e-05,24,"NAGK"
"TIMP310",5.08252224167844e-10,1.58811786329275,1,0.307,1.20384621816396e-05,24,"TIMP3"
"ZNF3582",5.13352524690741e-10,2.24603240666339,0.4,0.06,1.21592678998249e-05,24,"ZNF358"
"LAYN3",5.1747549389723e-10,1.75553919974333,0.7,0.18,1.22569245484498e-05,24,"LAYN"
"VBP16",5.21359709211931e-10,1.34601796858715,1,0.278,1.23489260723938e-05,24,"VBP1"
"SH3BP5L",5.22150244991965e-10,1.65788591914454,0.4,0.059,1.23676507028797e-05,24,"SH3BP5L"
"POLR3D4",5.23301120751852e-10,1.40800160641107,0.75,0.17,1.23949103461284e-05,24,"POLR3D"
"TMEM1111",5.38802035980344e-10,1.34413917164527,0.85,0.21,1.27620650242304e-05,24,"TMEM11"
"NME410",5.3917334399481e-10,1.74938327685792,0.85,0.236,1.27708598258611e-05,24,"NME4"
"CHPF25",5.40345745628509e-10,1.39720880417363,0.85,0.218,1.27986293309569e-05,24,"CHPF2"
"SCO16",5.43744141315982e-10,1.24311156662787,0.7,0.15,1.28791237312104e-05,24,"SCO1"
"CLOCK3",5.48081429036662e-10,1.40110479928762,0.8,0.205,1.29818567281624e-05,24,"CLOCK"
"GOLIM48",5.52597429654449e-10,1.76556857431576,0.8,0.227,1.30888227187953e-05,24,"GOLIM4"
"PLAT9",5.52654032557353e-10,1.48928215498198,0.8,0.188,1.30901634151535e-05,24,"PLAT"
"GMPPA7",5.54395701233869e-10,1.45147365257704,0.85,0.21,1.31314165794254e-05,24,"GMPPA"
"EIF2B37",5.66946079990463e-10,1.53455973678216,0.8,0.197,1.34286848506541e-05,24,"EIF2B3"
"UBE2E39",5.72133254845132e-10,1.48943055195692,0.9,0.245,1.35515482742618e-05,24,"UBE2E3"
"PHACTR26",5.72818315720143e-10,1.69078523018755,1,0.518,1.35677746261473e-05,24,"PHACTR2"
"ORC33",5.84358667216089e-10,1.3141885914938,0.9,0.242,1.38411193916803e-05,24,"ORC3"
"PCBP47",6.00732037788385e-10,1.61147421089566,0.7,0.157,1.42289390470557e-05,24,"PCBP4"
"C20orf278",6.0581702600887e-10,1.45670697783384,0.9,0.241,1.43493820780461e-05,24,"C20orf27"
"BCL7B5",6.07122685050798e-10,1.44309667841395,0.7,0.153,1.43803079181132e-05,24,"BCL7B"
"COMMD84",6.11223464347203e-10,1.29238743363163,0.85,0.207,1.44774389765278e-05,24,"COMMD8"
"DRG25",6.19457523690048e-10,1.22965216009587,0.85,0.207,1.46724709061225e-05,24,"DRG2"
"INPP17",6.56276504430514e-10,1.34534991022868,0.7,0.151,1.55445652839412e-05,24,"INPP1"
"WDR202",6.64204723127055e-10,1.1286923450357,0.8,0.193,1.57323530719874e-05,24,"WDR20"
"HSPA25",6.65109779113628e-10,2.00804223466069,0.6,0.125,1.57537902280854e-05,24,"HSPA2"
"MYO63",6.69135175976818e-10,2.07143004673534,0.9,0.397,1.58491357781869e-05,24,"MYO6"
"TNIP23",6.93177291860447e-10,1.36673064404643,0.7,0.153,1.64185973350065e-05,24,"TNIP2"
"APIP9",6.94594989934379e-10,1.42587497034807,0.85,0.218,1.64521769315857e-05,24,"APIP"
"AHRR2",7.04279270927218e-10,2.86789340821096,0.6,0.15,1.66815588111821e-05,24,"AHRR"
"DPYSL211",7.24274039003442e-10,1.52013837674191,1,0.327,1.71551548878355e-05,24,"DPYSL2"
"GEMIN66",7.35891286922668e-10,1.42967516104919,0.7,0.148,1.74303210220503e-05,24,"GEMIN6"
"FAM168B7",7.43610310107876e-10,1.22847117062627,0.95,0.272,1.76131538052152e-05,24,"FAM168B"
"TPGS1",7.44121175033727e-10,2.66212655930365,0.3,0.036,1.76252541518488e-05,24,"TPGS1"
"NEK68",7.45834225699126e-10,1.40541682986647,1,0.289,1.76658294699095e-05,24,"NEK6"
"SLC1A59",7.59674884729312e-10,1.55554030865193,0.9,0.262,1.79936593196985e-05,24,"SLC1A5"
"ERO1L5",7.60039484657246e-10,1.79388227698374,0.65,0.145,1.80022952335915e-05,24,"ERO1L"
"MOSPD25",7.72292114773813e-10,1.32314453924592,0.7,0.155,1.82925110305325e-05,24,"MOSPD2"
"ATP2C17",8.05625689956572e-10,1.37555419377935,0.95,0.28,1.90820500923114e-05,24,"ATP2C1"
"RNF255",8.07363229822065e-10,1.24792000106351,0.7,0.149,1.91232054615654e-05,24,"RNF25"
"ATAD23",8.18585033438609e-10,1.45990257736211,0.7,0.161,1.93890051020269e-05,24,"ATAD2"
"PAM8",8.26000303056044e-10,1.43944889541056,0.9,0.251,1.95646431781854e-05,24,"PAM"
"CINP9",8.39577068231203e-10,1.50527216607109,0.8,0.191,1.98862224381243e-05,24,"CINP"
"KIAA20134",8.42328565649101e-10,1.02523765491574,0.7,0.15,1.99513944059646e-05,24,"KIAA2013"
"ARFIP16",8.58338333281973e-10,1.27594847918463,0.9,0.239,2.03306017621168e-05,24,"ARFIP1"
"THAP82",8.63429372815848e-10,1.91529169716808,0.45,0.074,2.04511881245162e-05,24,"THAP8"
"PLSCR47",8.72016016260076e-10,1.84772062953385,0.5,0.09,2.06545713611362e-05,24,"PLSCR4"
"ACOT113",8.78861252837582e-10,2.77444085289884,0.35,0.049,2.0816707634711e-05,24,"ACOT11"
"SLC25A162",8.85045210135698e-10,1.70183208178358,0.55,0.106,2.09631808472741e-05,24,"SLC25A16"
"CENPO4",9.05750676950607e-10,1.92933039152525,0.5,0.092,2.14536105342521e-05,24,"CENPO"
"HMMR2",9.16094080532409e-10,3.09490802906655,0.3,0.037,2.16986043914906e-05,24,"HMMR"
"5-Sep3",9.35561886672564e-10,2.70877011120531,0.35,0.049,2.21597188477263e-05,24,"5-Sep"
"KATNBL15",9.6684137433791e-10,1.17836908810663,0.9,0.24,2.29006047925677e-05,24,"KATNBL1"
"GLI41",9.72895850617882e-10,2.84805535831814,0.3,0.037,2.30440111177351e-05,24,"GLI4"
"CEP1523",9.74841746330047e-10,1.91654231973862,0.55,0.11,2.30901016035735e-05,24,"CEP152"
"ACOT79",9.78064572101246e-10,1.50651322346099,0.95,0.249,2.31664374547901e-05,24,"ACOT7"
"TMTC37",9.974992478986e-10,1.52605191286068,0.8,0.22,2.36267671857262e-05,24,"TMTC3"
"RAB4A6",1.00668898170179e-09,1.39910121998343,0.8,0.195,2.38444352205887e-05,24,"RAB4A"
"METTL105",1.03691101473911e-09,1.48916235085931,0.75,0.193,2.45602742951107e-05,24,"METTL10"
"BBC31",1.0430402425476e-09,2.71935975104836,0.3,0.037,2.47054511849825e-05,24,"BBC3"
"SUMF16",1.06371199134621e-09,1.41205967106908,0.85,0.223,2.51950822270263e-05,24,"SUMF1"
"ANAPC154",1.06713075297566e-09,1.17015478245037,0.85,0.202,2.52760590149815e-05,24,"ANAPC15"
"ROCK23",1.0707562203699e-09,1.64725697043059,0.9,0.338,2.53619318356815e-05,24,"ROCK2"
"SNORD17",1.07582047615775e-09,2.04992614842143,0.3,0.036,2.54818837982725e-05,24,"SNORD17"
"SEH1L5",1.10368477247459e-09,1.42486080294019,0.95,0.282,2.61418775208332e-05,24,"SEH1L"
"DNAJB5",1.10705637577072e-09,2.15678378041118,0.35,0.048,2.62217373165052e-05,24,"DNAJB5"
"TEX306",1.11072595896278e-09,1.67756946321119,0.65,0.138,2.63086550639925e-05,24,"TEX30"
"C16orf624",1.11198626459652e-09,1.23614833861341,0.9,0.25,2.63385066632331e-05,24,"C16orf62"
"PEX34",1.1545987322142e-09,1.09900533116039,0.75,0.17,2.73478255712255e-05,24,"PEX3"
"NTMT17",1.15652542719337e-09,1.35717698073462,0.85,0.211,2.73934612685021e-05,24,"NTMT1"
"WIZ4",1.2031572340969e-09,1.78187845422913,0.5,0.093,2.84979822468192e-05,24,"WIZ"
"C2orf442",1.20647781472601e-09,1.6589341814242,0.5,0.09,2.85766335196002e-05,24,"C2orf44"
"MRPL157",1.21039152176808e-09,1.54708494890516,0.95,0.298,2.86693335845987e-05,24,"MRPL15"
"MMP192",1.21528235327403e-09,2.21725932797069,0.4,0.065,2.87851778196487e-05,24,"MMP19"
"MAP7D14",1.22485634348358e-09,1.33767901122821,0.6,0.122,2.90119473517521e-05,24,"MAP7D1"
"ALDH18A16",1.22587876071749e-09,1.38727069517611,0.85,0.219,2.90361643263545e-05,24,"ALDH18A1"
"POLDIP27",1.24972568529347e-09,1.44812055077665,0.95,0.291,2.96010025818611e-05,24,"POLDIP2"
"LOC6535131",1.25462688667491e-09,2.31405065979798,0.4,0.062,2.97170924377819e-05,24,"LOC653513"
"ABHD127",1.29029247538273e-09,1.40617432471626,0.85,0.22,3.05618675719155e-05,24,"ABHD12"
"PTCHD3P16",1.31583716753298e-09,1.53787833531453,0.75,0.178,3.11669191501862e-05,24,"PTCHD3P1"
"C1orf1593",1.31700297122232e-09,1.45766869227925,0.5,0.089,3.1194532376372e-05,24,"C1orf159"
"AIMP27",1.32665239167875e-09,1.35998368406551,0.75,0.168,3.14230885493029e-05,24,"AIMP2"
"NEDD11",1.32717898118074e-09,1.57860812943624,0.7,0.17,3.14355613482471e-05,24,"NEDD1"
"PDF1",1.42113586346796e-09,1.96032487693844,0.35,0.048,3.36610240621022e-05,24,"PDF"
"KAZN5",1.42142892712814e-09,1.97661149178574,0.5,0.092,3.36679655679571e-05,24,"KAZN"
"MPP14",1.44420575680805e-09,1.28518613442023,0.7,0.154,3.42074575557555e-05,24,"MPP1"
"SUN110",1.44444537387022e-09,1.32975824522213,0.95,0.268,3.42131331254901e-05,24,"SUN1"
"ZNF6292",1.50385417797141e-09,2.05423672063121,0.4,0.062,3.56202900594309e-05,24,"ZNF629"
"IPPK2",1.50635869732483e-09,1.694571375454,0.55,0.108,3.5679612104836e-05,24,"IPPK"
"POLE7",1.51490896355837e-09,1.11457547296231,0.65,0.141,3.58821337108436e-05,24,"POLE"
"FAM89B1",1.52314314776357e-09,1.58224548527926,0.45,0.075,3.60771685979279e-05,24,"FAM89B"
"ZYX6",1.52707991960773e-09,1.50417384417495,1,0.389,3.61704149758286e-05,24,"ZYX"
"KANK16",1.52779319086228e-09,1.63733117782888,0.8,0.212,3.61873095187639e-05,24,"KANK1"
"ZC2HC1A6",1.54674720953143e-09,1.33063539939699,0.65,0.142,3.66362544049614e-05,24,"ZC2HC1A"
"HELLS2",1.56575302300601e-09,1.81452818159528,0.55,0.109,3.70864261029204e-05,24,"HELLS"
"MSL3P11",1.57462178794846e-09,2.76148003582122,0.3,0.038,3.72964916693471e-05,24,"MSL3P1"
"PTPRG7",1.58438624667805e-09,1.52626563019492,0.6,0.124,3.75277726388162e-05,24,"PTPRG"
"REXO29",1.58846225663723e-09,1.55653493289397,0.95,0.318,3.76243170107094e-05,24,"REXO2"
"EIF2B46",1.59751921690393e-09,1.28841374165397,0.9,0.237,3.78388401715864e-05,24,"EIF2B4"
"FZD67",1.60504560165327e-09,1.37874386980777,0.75,0.177,3.80171101207594e-05,24,"FZD6"
"ITGA15",1.62384245005318e-09,1.35483618433859,0.55,0.107,3.84623322719596e-05,24,"ITGA1"
"FARP18",1.63256761531253e-09,1.80829051075108,0.7,0.171,3.86689965362925e-05,24,"FARP1"
"AAMDC7",1.64702610774615e-09,1.49775597223298,0.75,0.172,3.90114603880754e-05,24,"AAMDC"
"EMX21",1.72156439179716e-09,2.73516297445414,0.35,0.051,4.07769741841075e-05,24,"EMX2"
"APP12",1.73135042952149e-09,1.589136744112,0.9,0.247,4.10087662736459e-05,24,"APP"
"SERPINH111",1.76774900035841e-09,1.59211375150267,0.95,0.305,4.18709028224893e-05,24,"SERPINH1"
"MAP1LC3A10",1.79642733647362e-09,1.32593701395265,0.7,0.154,4.25501778917141e-05,24,"MAP1LC3A"
"SLC52A24",1.80558026251182e-09,1.48500328979509,0.65,0.14,4.2766974097855e-05,24,"SLC52A2"
"IDUA1",1.81519625737477e-09,1.93267175590221,0.5,0.094,4.29947385521788e-05,24,"IDUA"
"TOMM406",1.8238716158858e-09,1.68473421923418,0.65,0.145,4.32002230938711e-05,24,"TOMM40"
"TPGS27",1.83012755868718e-09,1.41382439721635,1,0.316,4.33484013550646e-05,24,"TPGS2"
"PDE4A5",1.87510190700131e-09,1.65091117477303,0.6,0.13,4.4413663769233e-05,24,"PDE4A"
"VPS9D1",1.89700861321199e-09,1.36298713523315,0.35,0.048,4.49325460125393e-05,24,"VPS9D1"
"TMEM2043",1.90593296616457e-09,0.908567705874146,0.55,0.101,4.51439282365741e-05,24,"TMEM204"
"CRYBG38",1.90741928670858e-09,1.27542970603853,0.65,0.142,4.51791332249795e-05,24,"CRYBG3"
"RAB187",1.96061376054086e-09,1.45202129285518,0.95,0.328,4.64390975321708e-05,24,"RAB18"
"ZDHHC84",1.99207099133588e-09,1.44210803806644,0.6,0.127,4.71841935007817e-05,24,"ZDHHC8"
"FEN17",1.9941448585624e-09,1.75613762520382,0.7,0.171,4.7233315119909e-05,24,"FEN1"
"SNRNP258",2.02249421411053e-09,1.31226918393281,0.75,0.169,4.7904797955422e-05,24,"SNRNP25"
"GPSM21",2.0960368839503e-09,2.81558500416955,0.35,0.051,4.96467296332467e-05,24,"GPSM2"
"FAM65A10",2.10727734731679e-09,1.47119339217243,0.95,0.33,4.99129712485454e-05,24,"FAM65A"
"ACTR84",2.11767232482357e-09,1.28087260984297,0.7,0.16,5.01591866857712e-05,24,"ACTR8"
"STOML13",2.14493759616176e-09,1.28338251272605,0.5,0.088,5.08049919026875e-05,24,"STOML1"
"CENPE4",2.1465052859955e-09,1.92714682303023,0.45,0.078,5.08421242040895e-05,24,"CENPE"
"TRAPPC6B2",2.22717705862776e-09,1.43051719361215,0.9,0.3,5.27529158106571e-05,24,"TRAPPC6B"
"COMTD11",2.25737791763296e-09,1.33045518464838,0.5,0.088,5.34682533570543e-05,24,"COMTD1"
"G6PD6",2.32157838597664e-09,1.57518369987873,0.9,0.3,5.49889056502428e-05,24,"G6PD"
"PPP2R5B",2.34515609513337e-09,1.96123312459355,0.35,0.05,5.55473672693291e-05,24,"PPP2R5B"
"RPL26L18",2.38515176078217e-09,1.46873828678269,0.85,0.221,5.64947046058866e-05,24,"RPL26L1"
"EBPL1",2.39783314358212e-09,1.08199287593404,0.45,0.073,5.6795075838886e-05,24,"EBPL"
"CD15110",2.46557921115498e-09,1.63325866958859,0.9,0.316,5.83997091954169e-05,24,"CD151"
"FAM216A3",2.51708856798019e-09,1.81519776344417,0.5,0.093,5.96197598211788e-05,24,"FAM216A"
"VPS184",2.51893348118224e-09,1.34339953646487,0.7,0.163,5.96634584352826e-05,24,"VPS18"
"CSGALNACT21",2.60201757799031e-09,1.05077284684156,0.7,0.161,6.16313883522786e-05,24,"CSGALNACT2"
"LRRC451",2.61937924929056e-09,2.08891588022717,0.45,0.08,6.20426168986961e-05,24,"LRRC45"
"LRWD15",2.67161627022021e-09,1.30804175972024,0.65,0.141,6.32799029764359e-05,24,"LRWD1"
"ISOC28",2.68464705405981e-09,1.52862614665707,0.8,0.201,6.35885501224606e-05,24,"ISOC2"
"FADS17",2.70360364141352e-09,1.761782174235,0.95,0.408,6.40375558505206e-05,24,"FADS1"
"WDR349",2.73176015258376e-09,1.62075176257289,0.75,0.187,6.4704470974099e-05,24,"WDR34"
"B3GALT61",2.7676805315618e-09,1.91689627564709,0.4,0.063,6.55552810705727e-05,24,"B3GALT6"
"CCDC345",2.84988508620415e-09,1.44826521899278,0.5,0.09,6.75023781518314e-05,24,"CCDC34"
"WDR776",2.88894290430293e-09,1.32363639185071,0.9,0.247,6.84275016313193e-05,24,"WDR77"
"B4GALT47",2.94610504051192e-09,1.72530179241589,0.7,0.174,6.97814439895652e-05,24,"B4GALT4"
"RHBDD11",2.99341503725689e-09,1.28584876025282,0.75,0.188,7.09020285724668e-05,24,"RHBDD1"
"RB15",3.01366980742362e-09,1.29868086684935,0.95,0.309,7.13817830586359e-05,24,"RB1"
"LMO47",3.02674069606783e-09,1.54380459293852,0.75,0.197,7.16913801270627e-05,24,"LMO4"
"IFI305",3.04418843621425e-09,1.13553094890532,0.9,0.24,7.21046473001707e-05,24,"IFI30"
"SERPING17",3.04743980804624e-09,1.22583443564706,0.65,0.141,7.21816592933833e-05,24,"SERPING1"
"GTDC23",3.05819051282471e-09,1.95523340603222,0.45,0.078,7.24363004867662e-05,24,"GTDC2"
"E2F64",3.11664042349076e-09,1.4799447441802,0.6,0.127,7.38207450708022e-05,24,"E2F6"
"REEP35",3.14526252203191e-09,1.58527819744239,0.95,0.456,7.44986880968477e-05,24,"REEP3"
"EFTUD13",3.17257934679964e-09,1.2998745290457,0.7,0.165,7.51457144082964e-05,24,"EFTUD1"
"RNASEH17",3.19480094147966e-09,1.40125828064418,0.9,0.259,7.56720550998872e-05,24,"RNASEH1"
"GNA112",3.26346667541095e-09,2.27829777492293,0.35,0.051,7.72984716737837e-05,24,"GNA11"
"DYRK31",3.30160144901229e-09,2.65210290803665,0.35,0.052,7.8201731921305e-05,24,"DYRK3"
"KTI126",3.31433135719395e-09,1.37066556401144,0.6,0.123,7.85032525264958e-05,24,"KTI12"
"TTL6",3.3445740711164e-09,1.47334365334757,0.85,0.263,7.92195814484631e-05,24,"TTL"
"TMEM184B7",3.36463821185852e-09,1.48525164333281,0.85,0.239,7.96948206860809e-05,24,"TMEM184B"
"CRELD29",3.44346469189121e-09,1.40117693108001,0.85,0.222,8.15619046921353e-05,24,"CRELD2"
"RARS7",3.49348925552962e-09,1.49122102686842,0.95,0.299,8.27467865064747e-05,24,"RARS"
"PIGK6",3.51075685867446e-09,1.33626714311847,0.8,0.212,8.31557869545633e-05,24,"PIGK"
"SLC39A36",3.59976902497431e-09,1.08353816652066,0.9,0.225,8.52641291255416e-05,24,"SLC39A3"
"RCAN17",3.60755139512937e-09,1.34553433858791,0.9,0.229,8.54484623450342e-05,24,"RCAN1"
"PAQR43",3.64919315200983e-09,1.86059848449652,0.45,0.079,8.6434788998505e-05,24,"PAQR4"
