gene,cancer,protein_detected,detected_fraction,total_patients,rna_log2fc,tumor_log2tpm_mean,normal_log2tpm_mean,gene_length,gene_type,protein_coding,high_rna,discordant
LDHB,BRCA,0,0.4545454545454545,11,-1.1778502464294434,7.003428936004639,8.181279182434082,122516.0,protein_coding,1.0,True,True
COL12A1,BRCA,0,0.0833333333333333,12,0.4894413948059082,6.270398139953613,5.780956745147705,121726.0,protein_coding,1.0,True,True
TDP2,BRCA,0,0.0909090909090909,11,0.540015697479248,4.856350421905518,4.3163347244262695,17057.0,protein_coding,1.0,True,True
SERINC1,BRCA,0,0.1818181818181818,11,-0.1845574378967285,6.705810546875,6.8903679847717285,28469.0,protein_coding,1.0,True,True
PTP4A1,BRCA,0,0.5,10,1.133108139038086,6.352226734161377,5.219118595123291,61827.0,protein_coding,1.0,True,True
PERP,BRCA,0,0.0,12,0.8829455375671387,5.949616432189941,5.066670894622803,19007.0,protein_coding,1.0,True,True
CCND3,BRCA,0,0.5,12,-0.6917691230773926,5.3843994140625,6.076168537139893,115425.0,protein_coding,1.0,True,True
SENP6,BRCA,0,0.2727272727272727,11,-0.4675889015197754,5.092782497406006,5.560371398925781,116770.0,protein_coding,1.0,True,True
ERBIN,BRCA,0,0.0909090909090909,11,0.6105518341064453,4.818375587463379,4.207823753356934,,,,True,True
HMGCS1,BRCA,0,0.5,12,0.6339707374572754,4.800437927246094,4.166467189788818,24118.0,protein_coding,1.0,True,True
SPARC,BRCA,0,0.0,12,1.1787729263305664,10.931894302368164,9.753121376037598,26070.0,protein_coding,1.0,True,True
DPYSL3,BRCA,0,0.1818181818181818,11,-0.0847353935241699,4.970739364624023,5.055474758148193,119246.0,protein_coding,1.0,True,True
PDGFRB,BRCA,0,0.25,12,-1.5360536575317385,5.269107818603516,6.805161476135254,42036.0,protein_coding,1.0,True,True
SELENOK,BRCA,0,0.1818181818181818,11,0.1045680046081543,5.993723392486572,5.889155387878418,,,,True,True
RBP1,BRCA,0,0.0,9,1.194624900817871,5.5928568840026855,4.398231983184815,22396.0,protein_coding,1.0,True,True
USP4,BRCA,0,0.4545454545454545,11,-0.2015523910522461,4.866540908813477,5.068093299865723,62882.0,protein_coding,1.0,True,True
CYB561D2,BRCA,0,0.3636363636363636,11,1.12359881401062,4.8794684410095215,3.755869626998901,7766.0,protein_coding,1.0,True,True
CYB561D2,BRCA,0,0.3636363636363636,11,1.12359881401062,4.8794684410095215,3.755869626998901,2864.0,antisense,0.0,True,True
GORASP1,BRCA,0,0.3333333333333333,12,-0.9262080192565918,4.876178741455078,5.80238676071167,11705.0,protein_coding,1.0,True,True
GTF3C2,BRCA,0,0.1666666666666666,12,0.005711555480957,5.281062602996826,5.275351047515869,31186.0,protein_coding,1.0,True,True
RTN4,BRCA,0,0.0,10,-0.2710828781127929,7.723931312561035,7.995014190673828,140435.0,protein_coding,1.0,True,True
POLE4,BRCA,0,0.5,12,0.0441179275512695,6.243083477020264,6.198965549468994,11637.0,protein_coding,1.0,True,True
EFEMP1,BRCA,0,0.0,11,-1.7489643096923828,5.116147518157959,6.865111827850342,58173.0,protein_coding,1.0,True,True
FN1,BRCA,0,0.3333333333333333,12,2.8768310546875,10.134483337402344,7.257652282714844,75733.0,protein_coding,1.0,True,True
FHL2,BRCA,0,0.4545454545454545,11,-0.2827177047729492,5.607918739318848,5.890636444091797,80802.0,protein_coding,1.0,True,True
CNPPD1,BRCA,0,0.0909090909090909,11,0.082338809967041,5.727135181427002,5.644796371459961,6210.0,protein_coding,1.0,True,True
HDLBP,BRCA,0,0.3636363636363636,11,0.8607583045959473,8.227664947509766,7.366906642913818,89798.0,protein_coding,1.0,True,True
STK25,BRCA,0,0.3333333333333333,9,-0.7476139068603516,6.110245227813721,6.857859134674072,17057.0,protein_coding,1.0,True,True
HPCAL1,BRCA,0,0.3333333333333333,12,-0.0337271690368652,4.835026264190674,4.868753433227539,124729.0,protein_coding,1.0,True,True
DHCR24,BRCA,0,0.3333333333333333,12,2.0250258445739746,7.512950420379639,5.487924575805664,37586.0,protein_coding,1.0,True,True
LRRC42,BRCA,0,0.4545454545454545,11,0.8757755756378174,4.74434232711792,3.868566751480103,22092.0,protein_coding,1.0,True,True
KIAA2013,BRCA,0,0.0,8,0.5013556480407715,5.190748691558838,4.689393043518066,6838.0,protein_coding,1.0,True,True
MAP7D1,BRCA,0,0.0,12,-0.7256317138671875,5.663142681121826,6.388774394989014,25271.0,protein_coding,1.0,True,True
TSNAX,BRCA,0,0.3636363636363636,11,0.856112003326416,5.094871520996094,4.238759517669678,37872.0,protein_coding,1.0,True,True
MFAP2,BRCA,0,0.0,12,1.245460033416748,5.832674503326416,4.587214469909668,6334.0,protein_coding,1.0,True,True
CD46,BRCA,0,0.1666666666666666,12,0.3621292114257812,7.119028091430664,6.756898880004883,43457.0,protein_coding,1.0,True,True
P3H1,BRCA,0,0.25,12,-0.0018835067749023,4.731325626373291,4.733209133148193,20750.0,protein_coding,1.0,True,True
SLC2A1,BRCA,0,0.0,11,1.3203816413879397,6.000755310058594,4.680373668670654,33799.0,protein_coding,1.0,True,True
AKR1A1,BRCA,0,0.5,12,0.8981971740722656,7.244419097900391,6.346221923828125,19507.0,protein_coding,1.0,True,True
TSPAN1,BRCA,0,0.4166666666666667,12,2.9245364665985107,5.22211217880249,2.2975757122039795,10886.0,protein_coding,1.0,True,True
RSRP1,BRCA,0,0.3333333333333333,12,-1.7973265647888184,4.8784894943237305,6.675816059112549,95977.0,protein_coding,1.0,True,True
RCN2,BRCA,0,0.0,12,0.7466850280761719,5.529877185821533,4.783192157745361,22774.0,protein_coding,1.0,True,True
CTSD,BRCA,0,0.1818181818181818,11,1.3082780838012695,9.457427024841309,8.149148941040039,11241.0,protein_coding,1.0,True,True
HMGN3,BRCA,0,0.1666666666666666,12,-0.1431937217712402,6.207360744476318,6.350554466247559,33494.0,protein_coding,1.0,True,True
CCN2,BRCA,0,0.0833333333333333,12,-0.1166834831237793,7.088845252990723,7.205528736114502,,,,True,True
FBXL5,BRCA,0,0.1666666666666666,12,0.0753211975097656,5.747369289398193,5.672048091888428,77141.0,protein_coding,1.0,True,True
MED28,BRCA,0,0.1666666666666666,12,0.3935737609863281,5.006660461425781,4.613086700439453,19475.0,protein_coding,1.0,True,True
MYL12B,BRCA,0,0.0909090909090909,11,0.6356782913208008,9.005327224731445,8.369648933410645,16376.0,protein_coding,1.0,True,True
SPP1,BRCA,0,0.3,10,2.8504371643066406,7.024832725524902,4.174395561218262,7777.0,protein_coding,1.0,True,True
MFSD1,BRCA,0,0.0833333333333333,12,0.5759925842285156,5.789814472198486,5.213821887969971,97522.0,protein_coding,1.0,True,True
MAPKAP1,BRCA,0,0.0,11,0.9233927726745604,6.003581523895264,5.080188751220703,269842.0,protein_coding,1.0,True,True
ALG2,BRCA,0,0.3333333333333333,12,0.993431568145752,4.807380676269531,3.8139491081237793,5531.0,protein_coding,1.0,True,True
VPS4B,BRCA,0,0.3333333333333333,12,0.5785031318664551,4.827106475830078,4.248603343963623,33294.0,protein_coding,1.0,True,True
IFT43,BRCA,0,0.3333333333333333,12,0.2728972434997558,5.002016544342041,4.729119300842285,182450.0,protein_coding,1.0,True,True
NPC2,BRCA,0,0.1818181818181818,11,0.1550478935241699,7.759596824645996,7.604548931121826,17986.0,protein_coding,1.0,True,True
EPCAM,BRCA,0,0.5,12,5.269791603088379,7.693246841430664,2.423454999923706,42444.0,protein_coding,1.0,True,True
TCTN3,BRCA,0,0.0,11,0.6261134147644043,5.004539012908936,4.378425598144531,30748.0,protein_coding,1.0,True,True
GOT1,BRCA,0,0.3636363636363636,11,1.0257656574249268,5.015103340148926,3.989337682723999,33755.0,protein_coding,1.0,True,True
CYSTM1,BRCA,0,0.0,11,-0.5162472724914551,5.434856414794922,5.951103687286377,107411.0,protein_coding,1.0,True,True
TCP1,BRCA,0,0.3636363636363636,11,0.1458654403686523,7.072469711303711,6.926604270935059,11252.0,protein_coding,1.0,True,True
TGFBI,BRCA,0,0.0909090909090909,11,-0.0825958251953125,6.559476852416992,6.642072677612305,34924.0,protein_coding,1.0,True,True
SERP1,BRCA,0,0.4545454545454545,11,0.814751148223877,6.728661060333252,5.913909912109375,61235.0,protein_coding,1.0,True,True
WASHC3,BRCA,0,0.0,12,0.0873456001281738,5.17681884765625,5.089473247528076,,,,True,True
CLU,BRCA,0,0.2727272727272727,11,-0.2602386474609375,9.628866195678713,9.889104843139648,18115.0,protein_coding,1.0,True,True
SORBS3,BRCA,0,0.1818181818181818,11,-1.2891135215759275,6.1508965492248535,7.440010070800781,30803.0,protein_coding,1.0,True,True
PDLIM2,BRCA,0,0.5,12,-0.402132511138916,5.177024841308594,5.57915735244751,19747.0,protein_coding,1.0,True,True
SCPEP1,BRCA,0,0.1818181818181818,11,-0.4108033180236816,6.102340221405029,6.513143539428711,28664.0,protein_coding,1.0,True,True
SLC35B1,BRCA,0,0.0,11,0.7326092720031738,6.017985820770264,5.28537654876709,8072.0,protein_coding,1.0,True,True
ECHDC2,BRCA,0,0.25,12,-2.163196563720703,5.681023120880127,7.84421968460083,31303.0,protein_coding,1.0,True,True
CAT,BRCA,0,0.2727272727272727,11,-1.3945574760437012,5.533999443054199,6.9285569190979,33138.0,protein_coding,1.0,True,True
TMEM54,BRCA,0,0.0,12,1.5409526824951172,6.162209510803223,4.6212568283081055,6845.0,protein_coding,1.0,True,True
KIAA1191,BRCA,0,0.3636363636363636,11,0.5857081413269043,5.778385639190674,5.1926774978637695,15908.0,protein_coding,1.0,True,True
ZMIZ2,BRCA,0,0.0,10,-0.7580199241638184,5.317628860473633,6.075648784637451,21301.0,protein_coding,1.0,True,True
MRM2,BRCA,0,0.0,11,1.202404499053955,4.775870800018311,3.5734663009643555,,,,True,True
CYREN,BRCA,0,0.4545454545454545,11,0.0017223358154296,4.799557685852051,4.797835350036621,,,,True,True
CALD1,BRCA,0,0.0,10,-0.9632673263549804,6.358513355255127,7.321780681610107,226477.0,protein_coding,1.0,True,True
PLAU,BRCA,0,0.3636363636363636,11,1.6995503902435305,5.291391849517822,3.591841459274292,8321.0,protein_coding,1.0,True,True
SRGN,BRCA,0,0.0,7,-0.9651546478271484,5.764239311218262,6.72939395904541,16706.0,protein_coding,1.0,True,True
RNF11,BRCA,0,0.4,10,0.4493417739868164,6.032340049743652,5.582998275756836,37185.0,protein_coding,1.0,True,True
DDX39A,BRCA,0,0.4545454545454545,11,-0.2010140419006347,5.8240838050842285,6.025097846984863,10565.0,protein_coding,1.0,True,True
GIPC1,BRCA,0,0.2222222222222222,9,0.4710783958435058,6.315829277038574,5.844750881195068,18390.0,protein_coding,1.0,True,True
LRP1,BRCA,0,0.0,12,-1.9962263107299805,5.487109184265137,7.483335494995117,84859.0,protein_coding,1.0,True,True
ATG101,BRCA,0,0.0,11,0.7057008743286133,5.340615749359131,4.634914875030518,8249.0,protein_coding,1.0,True,True
AMD1,BRCA,0,0.0833333333333333,12,0.3565788269042969,4.923048496246338,4.566469669342041,81093.0,protein_coding,1.0,True,True
SLPI,BRCA,0,0.0,11,-0.6683487892150879,5.294150352478027,5.962499141693115,2326.0,protein_coding,1.0,True,True
LYPD3,BRCA,0,0.1666666666666666,12,2.851040840148926,4.834934711456299,1.9838937520980835,4874.0,protein_coding,1.0,True,True
NQO2,BRCA,0,0.3636363636363636,11,-0.1337771415710449,5.133300304412842,5.267077445983887,40883.0,protein_coding,1.0,True,True
KLHDC3,BRCA,0,0.2727272727272727,11,0.4073057174682617,6.119862079620361,5.7125563621521,7196.0,protein_coding,1.0,True,True
CDKN1A,BRCA,0,0.5,12,-1.1614432334899902,5.61082124710083,6.77226448059082,10880.0,protein_coding,1.0,True,True
EMC3,BRCA,0,0.2,10,0.7761545181274414,6.472358226776123,5.696203708648682,48580.0,protein_coding,1.0,True,True
MSTO1,BRCA,0,0.2727272727272727,11,-0.4603810310363769,5.119377613067627,5.579758644104004,4763.0,protein_coding,1.0,True,True
MBOAT7,BRCA,0,0.1111111111111111,9,1.7709617614746094,6.357114791870117,4.586153030395508,16471.0,protein_coding,1.0,True,True
C3,BRCA,0,0.4166666666666667,12,-1.1523780822753906,8.033538818359375,9.185916900634766,52859.0,protein_coding,1.0,True,True
UBR4,BRCA,0,0.1666666666666666,12,-0.5079226493835449,5.980276584625244,6.488199234008789,135771.0,protein_coding,1.0,True,True
EMC6,BRCA,0,0.2222222222222222,9,0.0913882255554199,4.9971208572387695,4.90573263168335,854.0,protein_coding,1.0,True,True
TUBA4A,BRCA,0,0.4,10,0.3230242729187011,4.915187835693359,4.592163562774658,28460.0,protein_coding,1.0,True,True
SEM1,BRCA,0,0.0,12,0.9627609252929688,7.849881172180176,6.887120246887207,,,,True,True
SRD5A3,BRCA,0,0.1666666666666666,12,1.7233238220214844,5.276947021484375,3.55362319946289,26988.0,protein_coding,1.0,True,True
CDC42EP1,BRCA,0,0.0909090909090909,11,-0.6094555854797363,5.196231842041016,5.805687427520752,8959.0,protein_coding,1.0,True,True
RAC2,BRCA,0,0.1818181818181818,11,1.4678409099578855,4.802608489990234,3.3347675800323486,19188.0,protein_coding,1.0,True,True
KRT17,BRCA,0,0.0833333333333333,12,-0.6885509490966797,4.8354926109313965,5.524043560028076,5406.0,protein_coding,1.0,True,True
EMC4,BRCA,0,0.0,11,0.410283088684082,6.667052745819092,6.25676965713501,5158.0,protein_coding,1.0,True,True
SNRPN,BRCA,0,0.5,12,0.2465853691101074,5.986049175262451,5.739463806152344,155077.0,protein_coding,1.0,True,True
CLN6,BRCA,0,0.4,10,1.0142905712127686,4.8795928955078125,3.865302324295044,50220.0,protein_coding,1.0,True,True
ARPP19,BRCA,0,0.3333333333333333,12,0.5064492225646973,5.520624160766602,5.014174938201904,22839.0,protein_coding,1.0,True,True
LOXL1,BRCA,0,0.0,12,2.407447099685669,6.273780345916748,3.866333246231079,26149.0,protein_coding,1.0,True,True
PALLD,BRCA,0,0.1666666666666666,12,0.3437533378601074,6.246688365936279,5.902935028076172,431392.0,protein_coding,1.0,True,True
SPCS3,BRCA,0,0.3333333333333333,12,0.2919292449951172,5.059876441955566,4.767947196960449,12282.0,protein_coding,1.0,True,True
DCTD,BRCA,0,0.4545454545454545,11,0.2003602981567382,5.733882427215576,5.533522129058838,27877.0,protein_coding,1.0,True,True
CD68,BRCA,0,0.0,12,0.879086971282959,6.448564529418945,5.569477558135986,2647.0,protein_coding,1.0,True,True
SLC44A2,BRCA,0,0.3333333333333333,12,0.3382487297058105,6.920743942260742,6.582495212554932,42103.0,protein_coding,1.0,True,True
NGDN,BRCA,0,0.375,8,-0.2523031234741211,5.285449028015137,5.537752151489258,40175.0,protein_coding,1.0,True,True
SNX6,BRCA,0,0.0,10,0.4059991836547851,5.439510345458984,5.033511161804199,69090.0,protein_coding,1.0,True,True
RNASE1,BRCA,0,0.0,10,-0.8622899055480957,7.1828484535217285,8.045138359069824,2051.0,protein_coding,1.0,True,True
GAMT,BRCA,0,0.0,9,0.7968218326568604,4.7465105056762695,3.949688673019409,4487.0,protein_coding,1.0,True,True
SAT1,BRCA,0,0.1666666666666666,12,-1.068887710571289,8.127530097961426,9.196417808532717,3054.0,protein_coding,1.0,True,True
APOE,BRCA,0,0.1,10,-0.1414036750793457,7.842929840087891,7.984333515167236,3640.0,protein_coding,1.0,True,True
APOC1,BRCA,0,0.2727272727272727,11,1.6054062843322754,7.478659629821777,5.873253345489502,5103.0,protein_coding,1.0,True,True
PLVAP,BRCA,0,0.0,12,-1.362126350402832,5.753422260284424,7.115548610687256,25903.0,protein_coding,1.0,True,True
LSM7,BRCA,0,0.375,8,0.3534536361694336,6.46249532699585,6.109041690826416,7104.0,protein_coding,1.0,True,True
ARPC1B,BRCA,0,0.3333333333333333,12,0.4732918739318847,7.239354133605957,6.766062259674072,20553.0,protein_coding,1.0,True,True
MAP1S,BRCA,0,0.4545454545454545,11,0.6017451286315918,4.726092338562012,4.12434720993042,15275.0,protein_coding,1.0,True,True
PXDN,BRCA,0,0.3333333333333333,12,-0.1018605232238769,4.978733539581299,5.080594062805176,112966.0,protein_coding,1.0,True,True
LSP1,BRCA,0,0.0,11,-0.0574927330017089,5.528355121612549,5.585847854614258,39298.0,protein_coding,1.0,True,True
COL5A1,BRCA,0,0.4444444444444444,9,1.5260462760925293,6.0459980964660645,4.519951820373535,203070.0,protein_coding,1.0,True,True
LAMA5,BRCA,0,0.0,11,-1.9848957061767576,5.188060283660889,7.172955989837647,59358.0,protein_coding,1.0,True,True
ASS1,BRCA,0,0.4166666666666667,12,-1.336564540863037,5.916453838348389,7.253018379211426,56346.0,protein_coding,1.0,True,True
METTL26,BRCA,0,0.4444444444444444,9,0.4313349723815918,6.382476806640625,5.951141834259033,,,,True,True
AAR2,BRCA,0,0.3,10,0.7170267105102539,5.053062915802002,4.336036205291748,34460.0,protein_coding,1.0,True,True
COX7B,BRCA,0,0.0,12,1.0291619300842283,7.069186210632324,6.040024280548096,7936.0,protein_coding,1.0,True,True
DIAPH1,BRCA,0,0.3,10,0.5688204765319824,5.460283756256104,4.891463279724121,104040.0,protein_coding,1.0,True,True
NINJ1,BRCA,0,0.0,12,1.2199902534484863,6.857837200164795,5.637846946716309,12800.0,protein_coding,1.0,True,True
PIAS3,BRCA,0,0.0909090909090909,11,-0.3065171241760254,5.216406345367432,5.522923469543457,11315.0,protein_coding,1.0,True,True
PDHA1,BRCA,0,0.4166666666666667,12,-0.250068187713623,6.543051719665527,6.79311990737915,17813.0,protein_coding,1.0,True,True
LRRC41,BRCA,0,0.1818181818181818,11,0.2191929817199707,5.552757740020752,5.333564758300781,42413.0,protein_coding,1.0,True,True
MRPL35,BRCA,0,0.0,11,1.1748592853546145,5.03876256942749,3.863903284072876,14440.0,protein_coding,1.0,True,True
SEC61G,BRCA,0,0.0909090909090909,11,0.786323070526123,7.887510299682617,7.101187229156494,7725.0,protein_coding,1.0,True,True
JCHAIN,BRCA,0,0.0909090909090909,11,1.4571046829223633,5.827533721923828,4.370429039001465,26277.0,protein_coding,1.0,True,True
ITGB4,BRCA,0,0.0,12,-0.1386327743530273,5.453655242919922,5.592288017272949,36491.0,protein_coding,1.0,True,True
SERINC3,BRCA,0,0.0833333333333333,12,0.1139636039733886,5.994548320770264,5.880584716796875,25889.0,protein_coding,1.0,True,True
POSTN,BRCA,0,0.0909090909090909,11,2.7037510871887207,8.428081512451172,5.724330425262451,36262.0,protein_coding,1.0,True,True
CSNK1G2,BRCA,0,0.4545454545454545,11,-0.5603585243225098,5.077600479125977,5.637959003448486,40190.0,protein_coding,1.0,True,True
WDR74,BRCA,0,0.0909090909090909,11,-0.1547207832336425,5.036013603210449,5.190734386444092,9468.0,protein_coding,1.0,True,True
RTN3,BRCA,0,0.3636363636363636,11,0.579524040222168,7.009864807128906,6.430340766906738,78446.0,protein_coding,1.0,True,True
AGAP3,BRCA,0,0.1666666666666666,12,-0.8162131309509277,5.320502281188965,6.136715412139893,58606.0,protein_coding,1.0,True,True
COX16,BRCA,0,0.0,10,0.9531960487365724,5.855239868164063,4.90204381942749,34651.0,protein_coding,1.0,True,True
GSTM3,BRCA,0,0.4166666666666667,12,0.8602743148803711,6.8557658195495605,5.9954915046691895,7107.0,protein_coding,1.0,True,True
SORT1,BRCA,0,0.3333333333333333,12,0.3886528015136719,4.74296760559082,4.354314804077148,88384.0,protein_coding,1.0,True,True
PTGFRN,BRCA,0,0.3,10,1.5640642642974854,5.527626991271973,3.9635627269744873,80302.0,protein_coding,1.0,True,True
FKBP11,BRCA,0,0.0909090909090909,11,0.6518054008483887,5.264955043792725,4.613149642944336,4957.0,protein_coding,1.0,True,True
TMEM106C,BRCA,0,0.1818181818181818,11,1.4049296379089355,6.521594047546387,5.116664409637451,5310.0,protein_coding,1.0,True,True
IL6ST,BRCA,0,0.0,12,0.2268733978271484,5.87385368347168,5.646980285644531,59899.0,protein_coding,1.0,True,True
RERG,BRCA,0,0.0,11,0.2762131690979004,4.783449172973633,4.507236003875732,240893.0,protein_coding,1.0,True,True
YARS1,BRCA,0,0.5,10,0.2105774879455566,5.572572231292725,5.361994743347168,,,,True,True
GNL2,BRCA,0,0.3333333333333333,12,0.6905765533447266,5.695682525634766,5.005105972290039,29120.0,protein_coding,1.0,True,True
SLC43A3,BRCA,0,0.4166666666666667,12,-0.9546122550964355,4.783512592315674,5.738124847412109,20627.0,protein_coding,1.0,True,True
COL4A2,BRCA,0,0.0,12,-0.7540464401245117,6.289066791534424,7.043113231658936,207216.0,protein_coding,1.0,True,True
UBAC2,BRCA,0,0.4166666666666667,12,0.5743074417114258,5.935108661651611,5.3608012199401855,185661.0,protein_coding,1.0,True,True
ANXA1,BRCA,0,0.0,12,-2.020617961883545,6.642158031463623,8.662775993347168,18637.0,protein_coding,1.0,True,True
ISCA1,BRCA,0,0.0,11,0.1263151168823242,4.843717575073242,4.717402458190918,17993.0,protein_coding,1.0,True,True
TRAFD1,BRCA,0,0.4545454545454545,11,0.6386146545410156,4.908849716186523,4.270235061645508,28109.0,protein_coding,1.0,True,True
SRPK2,BRCA,0,0.5,12,0.9363665580749512,4.904285907745361,3.96791934967041,288605.0,protein_coding,1.0,True,True
TES,BRCA,0,0.5,12,0.3222756385803222,4.969010829925537,4.646735191345215,48291.0,protein_coding,1.0,True,True
CD63,BRCA,0,0.3636363636363636,11,0.3050107955932617,9.965805053710938,9.660794258117676,4385.0,protein_coding,1.0,True,True
TSPAN31,BRCA,0,0.0833333333333333,12,0.217419147491455,5.386222839355469,5.168803691864014,12199.0,protein_coding,1.0,True,True
LAMC1,BRCA,0,0.0,12,-1.207287311553955,5.262226581573486,6.469513893127441,122133.0,protein_coding,1.0,True,True
LCP1,BRCA,0,0.0,12,1.5217716693878174,5.468983173370361,3.947211503982544,85952.0,protein_coding,1.0,True,True
RAC1,BRCA,0,0.2727272727272727,11,0.7562398910522461,8.023640632629395,7.267400741577148,29455.0,protein_coding,1.0,True,True
ZDHHC4,BRCA,0,0.3,10,0.4135680198669433,5.504117965698242,5.090549945831299,11941.0,protein_coding,1.0,True,True
