gene,location_raw,location
IFT74,Centriolar satellite,Centriolar_satellite
IFT74,Golgi apparatus,Golgi_apparatus
IFT74,Cytosol,Cytosol
JAK2,Nucleoplasm,Nucleoplasm
JAK2,Focal adhesion sites,Focal_adhesion_sites
JAK2,Plasma membrane,Plasma_membrane
IL12RB1,Plasma membrane,Plasma_membrane
ABL1,Nucleoplasm,Nucleoplasm
ABL1,Nuclear bodies,Nuclear_bodies
ACOT7,Cytosol,Cytosol
SH3GLB1,Cytosol,Cytosol
CDC7,Nucleoplasm,Nucleoplasm
CDC7,Cytokinetic bridge,Cytokinetic_bridge
CDC7,Mitotic spindle,Mitotic_spindle
SYDE2,Golgi apparatus,Golgi_apparatus
SYDE2,Nucleoli,Nucleoli
SYDE2,Nucleoli rim,Nucleoli_rim
PCSK5,Golgi apparatus,Golgi_apparatus
PCSK5,Predicted to be secreted,Predicted_to_be_secreted
SCD,Endoplasmic reticulum,Endoplasmic_reticulum
ABLIM1,Cytosol,Cytosol
ABLIM1,Connecting piece,Connecting_piece
ABLIM1,Mid piece,Mid_piece
NRP1,Mitochondria,Mitochondria
NRP1,Predicted to be secreted,Predicted_to_be_secreted
PRTFDC1,Nucleoplasm,Nucleoplasm
PRTFDC1,Cytosol,Cytosol
PRTFDC1,Golgi apparatus,Golgi_apparatus
PALMD,Actin filaments,Actin_filaments
PALMD,Focal adhesion sites,Focal_adhesion_sites
PALMD,Plasma membrane,Plasma_membrane
TSPAN15,Nuclear bodies,Nuclear_bodies
TSPAN15,Plasma membrane,Plasma_membrane
TSPAN15,Cytosol,Cytosol
TSPAN15,Vesicles,Vesicles
MACROH2A2,Nucleoplasm,Nucleoplasm
WASHC2A,Vesicles,Vesicles
WASHC2A,Cytosol,Cytosol
WASHC2A,Nucleoli,Nucleoli
MAST3,Nuclear speckles,Nuclear_speckles
MZF1,Nucleoplasm,Nucleoplasm
OCEL1,Golgi apparatus,Golgi_apparatus
MYO9B,Cytosol,Cytosol
KCNK6,Cytosol,Cytosol
KCNK6,Plasma membrane,Plasma_membrane
KCNK6,Actin filaments,Actin_filaments
CATSPERG,Mid piece,Mid_piece
CATSPERG,Principal piece,Principal_piece
CATSPERG,Predicted to be secreted,Predicted_to_be_secreted
PSMD8,Cytosol,Cytosol
PSMD8,Nuclear speckles,Nuclear_speckles
FBXL19,Nucleoplasm,Nucleoplasm
STX1B,Nuclear membrane,Nuclear_membrane
STX1B,Vesicles,Vesicles
HSD3B7,Lipid droplets,Lipid_droplets
SETD1A,Nuclear speckles,Nuclear_speckles
BCL7C,Nucleoplasm,Nucleoplasm
MAGEB2,Cytosol,Cytosol
EFNA2,Cytosol,Cytosol
EFNA2,Mitochondria,Mitochondria
CIRBP,Nucleoplasm,Nucleoplasm
ATP5F1D,Mitochondria,Mitochondria
ATP5F1D,Principal piece,Principal_piece
ATP5F1D,Connecting piece,Connecting_piece
ATP5F1D,Flagellar centriole,Flagellar_centriole
CBARP,Nucleoplasm,Nucleoplasm
PCDH11Y,Plasma membrane,Plasma_membrane
PCDH11Y,Cytosol,Cytosol
PCDH11Y,Vesicles,Vesicles
HNRNPM,Nucleoplasm,Nucleoplasm
MARCHF2,Endoplasmic reticulum,Endoplasmic_reticulum
MARCHF2,Cytosol,Cytosol
TECR,Endoplasmic reticulum,Endoplasmic_reticulum
TIMM13,Mitochondria,Mitochondria
TIMM13,Nucleoli fibrillar center,Nucleoli_fibrillar_center
CDC34,Nuclear speckles,Nuclear_speckles
CDC34,Nucleoplasm,Nucleoplasm
CDC34,Cytosol,Cytosol
MTAP,Cytosol,Cytosol
MTAP,Nucleoplasm,Nucleoplasm
MISP,Focal adhesion sites,Focal_adhesion_sites
MISP,Plasma membrane,Plasma_membrane
CEP170B,Microtubule ends,Microtubule_ends
CEP170B,Centrosome,Centrosome
CEP170B,Cytosol,Cytosol
POLR2E,Nucleoplasm,Nucleoplasm
POLRMT,Mitochondria,Mitochondria
IZUMO4,Calyx,Calyx
IZUMO4,Connecting piece,Connecting_piece
IZUMO4,Equatorial segment,Equatorial_segment
IZUMO4,Predicted to be secreted,Predicted_to_be_secreted
RASSF7,Centriolar satellite,Centriolar_satellite
GADD45B,Nucleoplasm,Nucleoplasm
GADD45B,Cytosol,Cytosol
GADD45B,Nucleoli,Nucleoli
PALM,Nucleoplasm,Nucleoplasm
PALM,Plasma membrane,Plasma_membrane
MKNK2,Nuclear bodies,Nuclear_bodies
MKNK2,Cytosol,Cytosol
MKNK2,Nucleoplasm,Nucleoplasm
ARVCF,Cell Junctions,Cell_Junctions
ARVCF,Plasma membrane,Plasma_membrane
TRMT2A,Cytosol,Cytosol
TRMT2A,Nucleoplasm,Nucleoplasm
RANBP1,Cytosol,Cytosol
ZDHHC8,Cytosol,Cytosol
ZDHHC8,Nucleoplasm,Nucleoplasm
KLHL22,Cytokinetic bridge,Cytokinetic_bridge
KLHL22,Microtubules,Microtubules
KLHL22,Mitotic spindle,Mitotic_spindle
KLHL22,Vesicles,Vesicles
MED15,Nucleoplasm,Nucleoplasm
SERPIND1,Vesicles,Vesicles
SERPIND1,Predicted to be secreted,Predicted_to_be_secreted
SNAP29,Cytosol,Cytosol
SNAP29,Centrosome,Centrosome
CRKL,Nucleoplasm,Nucleoplasm
CRKL,Cytosol,Cytosol
LZTR1,Nucleoplasm,Nucleoplasm
LZTR1,Centrosome,Centrosome
LZTR1,Cytosol,Cytosol
MMP11,Golgi apparatus,Golgi_apparatus
MMP11,Cytosol,Cytosol
MMP11,Predicted to be secreted,Predicted_to_be_secreted
CECR2,Nucleoplasm,Nucleoplasm
CECR2,Vesicles,Vesicles
SMARCB1,Nucleoplasm,Nucleoplasm
SMARCB1,Nucleoli fibrillar center,Nucleoli_fibrillar_center
P2RX6,Cytosol,Cytosol
P2RX6,Nucleoli,Nucleoli
DERL3,Vesicles,Vesicles
SLC7A4,Plasma membrane,Plasma_membrane
SLC7A4,Vesicles,Vesicles
SLC7A4,Nucleoplasm,Nucleoplasm
BCL2L13,Mitochondria,Mitochondria
DDT,Mitochondria,Mitochondria
GSTT2,Cytosol,Cytosol
GSTT2,Nucleoplasm,Nucleoplasm
CABIN1,Cytosol,Cytosol
CABIN1,Nucleoplasm,Nucleoplasm
TBC1D10A,Plasma membrane,Plasma_membrane
SUSD2,Plasma membrane,Plasma_membrane
SF3A1,Nuclear speckles,Nuclear_speckles
SF3A1,Nucleoplasm,Nucleoplasm
GGT5,Nucleoli fibrillar center,Nucleoli_fibrillar_center
RNF215,Microtubules,Microtubules
RNF215,Nucleoli,Nucleoli
SEC14L2,Nucleoplasm,Nucleoplasm
SEC14L2,Cytosol,Cytosol
SPECC1L,Actin filaments,Actin_filaments
PPIL2,Nucleoplasm,Nucleoplasm
SNRPD3,Nucleoplasm,Nucleoplasm
SNRPD3,Cytosol,Cytosol
SNRPD3,Nuclear bodies,Nuclear_bodies
PES1,Mitotic chromosome,Mitotic_chromosome
PES1,Nucleoli,Nucleoli
PES1,Nucleoli rim,Nucleoli_rim
PES1,Nucleoplasm,Nucleoplasm
MAPK1,Nucleoplasm,Nucleoplasm
MAPK1,Basal body,Basal_body
MAPK1,Cytosol,Cytosol
MAPK1,Microtubules,Microtubules
MAPK1,Primary cilium,Primary_cilium
MAPK1,Primary cilium tip,Primary_cilium_tip
GGT1,Vesicles,Vesicles
PRODH,Mitochondria,Mitochondria
PRODH,Nucleoplasm,Nucleoplasm
PRODH,Vesicles,Vesicles
PPM1F,Nucleoplasm,Nucleoplasm
PPM1F,Plasma membrane,Plasma_membrane
SLC35E4,Cytosol,Cytosol
TOP3B,Nucleoplasm,Nucleoplasm
CRYBB3,Microtubules,Microtubules
CRYBB3,Cytokinetic bridge,Cytokinetic_bridge
CRYBB3,Mitotic spindle,Mitotic_spindle
CYTH4,Plasma membrane,Plasma_membrane
CYTH4,Centriolar satellite,Centriolar_satellite
CYTH4,Cytokinetic bridge,Cytokinetic_bridge
CYTH4,Cytosol,Cytosol
ESS2,Nucleoplasm,Nucleoplasm
MFNG,Vesicles,Vesicles
CARD10,Cytosol,Cytosol
GRK3,Nucleoplasm,Nucleoplasm
GRK3,Plasma membrane,Plasma_membrane
PLA2G3,Endoplasmic reticulum,Endoplasmic_reticulum
PLA2G3,Golgi apparatus,Golgi_apparatus
PLA2G3,Predicted to be secreted,Predicted_to_be_secreted
LGALS2,Mitochondria,Mitochondria
LGALS2,Nucleoplasm,Nucleoplasm
GGA1,Golgi apparatus,Golgi_apparatus
GGA1,Vesicles,Vesicles
GGA1,Nucleoplasm,Nucleoplasm
HIRA,Nucleoplasm,Nucleoplasm
SH3BP1,Cytosol,Cytosol
SEZ6L,Vesicles,Vesicles
LGALS1,Cytosol,Cytosol
LGALS1,Predicted to be secreted,Predicted_to_be_secreted
HPS4,Plasma membrane,Plasma_membrane
SRRD,Cytosol,Cytosol
PATZ1,Nucleoplasm,Nucleoplasm
TFIP11,Nucleoplasm,Nucleoplasm
TFIP11,Cytosol,Cytosol
GCAT,Nuclear speckles,Nuclear_speckles
GCAT,Mitochondria,Mitochondria
GCAT,Nucleoplasm,Nucleoplasm
ANKRD54,Microtubules,Microtubules
ANKRD54,Midbody,Midbody
ANKRD54,Nucleoplasm,Nucleoplasm
EIF3L,Nucleoli,Nucleoli
EIF3L,Nucleoplasm,Nucleoplasm
MICALL1,Cell Junctions,Cell_Junctions
MICALL1,Centriolar satellite,Centriolar_satellite
MICALL1,Cytosol,Cytosol
POLR2F,Nucleoli fibrillar center,Nucleoli_fibrillar_center
POLR2F,Nucleoplasm,Nucleoplasm
SOX10,Nucleoplasm,Nucleoplasm
CCDC134,Cytosol,Cytosol
CCDC134,Vesicles,Vesicles
CCDC134,Predicted to be secreted,Predicted_to_be_secreted
PICK1,Cytosol,Cytosol
TTC28,Cytokinetic bridge,Cytokinetic_bridge
TTC28,Microtubules,Microtubules
TTC28,Mitotic spindle,Mitotic_spindle
TTC28,Cytosol,Cytosol
SLC16A8,Focal adhesion sites,Focal_adhesion_sites
SLC16A8,Intermediate filaments,Intermediate_filaments
SEPTIN3,Actin filaments,Actin_filaments
SEPTIN3,Plasma membrane,Plasma_membrane
SEPTIN3,Nucleoplasm,Nucleoplasm
SEPTIN3,Primary cilium,Primary_cilium
SLC5A1,Golgi apparatus,Golgi_apparatus
SLC5A1,Plasma membrane,Plasma_membrane
SLC5A1,Nuclear membrane,Nuclear_membrane
KDELR3,Endoplasmic reticulum,Endoplasmic_reticulum
CYP2D6,Golgi apparatus,Golgi_apparatus
DDX17,Nuclear speckles,Nuclear_speckles
DMC1,Nucleoplasm,Nucleoplasm
TCF20,Nucleoplasm,Nucleoplasm
TCF20,Nuclear bodies,Nuclear_bodies
HSCB,Cytosol,Cytosol
HSCB,Mitochondria,Mitochondria
HSCB,Nucleoplasm,Nucleoplasm
CBY1,Centrosome,Centrosome
CBY1,Nucleoli,Nucleoli
CBY1,Nucleoplasm,Nucleoplasm
TOMM22,Mitochondria,Mitochondria
RSPH14,Nucleoli,Nucleoli
RTCB,Nucleoplasm,Nucleoplasm
RTCB,Cytosol,Cytosol
RTCB,Vesicles,Vesicles
JOSD1,Cytosol,Cytosol
JOSD1,Vesicles,Vesicles
FBXO7,Cytosol,Cytosol
FBXO7,Nucleoplasm,Nucleoplasm
GTPBP1,Cytosol,Cytosol
GTPBP1,Golgi apparatus,Golgi_apparatus
GTPBP1,Nuclear bodies,Nuclear_bodies
POLDIP3,Nuclear speckles,Nuclear_speckles
POLDIP3,Cytoplasmic bodies,Cytoplasmic_bodies
RAB36,Vesicles,Vesicles
TIMP3,Vesicles,Vesicles
TIMP3,Golgi apparatus,Golgi_apparatus
TIMP3,Predicted to be secreted,Predicted_to_be_secreted
PPP6R2,Cytosol,Cytosol
PPP6R2,Cytoplasmic bodies,Cytoplasmic_bodies
SBF1,Nuclear bodies,Nuclear_bodies
SUN2,Nuclear membrane,Nuclear_membrane
CYB5R3,Endoplasmic reticulum,Endoplasmic_reticulum
CYB5R3,Calyx,Calyx
CYB5R3,Connecting piece,Connecting_piece
CYB5R3,Mid piece,Mid_piece
CYB5R3,Perinuclear theca,Perinuclear_theca
CYB5R3,Principal piece,Principal_piece
DNAL4,Acrosome,Acrosome
DNAL4,Basal body,Basal_body
DNAL4,Centrosome,Centrosome
DNAL4,Calyx,Calyx
DNAL4,Cytosol,Cytosol
DNAL4,Equatorial segment,Equatorial_segment
DNAL4,Nucleoli,Nucleoli
DNAL4,Nucleoplasm,Nucleoplasm
DNAL4,Perinuclear theca,Perinuclear_theca
DNAL4,Primary cilium transition zone,Primary_cilium_transition_zone
DNAL4,Principal piece,Principal_piece
C22ORF31,Nuclear membrane,Nuclear_membrane
C22ORF31,Cytosol,Cytosol
LMF2,Centrosome,Centrosome
RHBDD3,Microtubules,Microtubules
PACSIN2,Nuclear speckles,Nuclear_speckles
PACSIN2,Plasma membrane,Plasma_membrane
PACSIN2,Centriolar satellite,Centriolar_satellite
PACSIN2,Primary cilium,Primary_cilium
PACSIN2,Vesicles,Vesicles
AP1B1,Golgi apparatus,Golgi_apparatus
AP1B1,Cytosol,Cytosol
AP1B1,Vesicles,Vesicles
HMGXB4,Nucleoplasm,Nucleoplasm
TOM1,Cytosol,Cytosol
TOM1,Golgi apparatus,Golgi_apparatus
NEFH,Basal body,Basal_body
NEFH,Centrosome,Centrosome
NEFH,Nuclear bodies,Nuclear_bodies
NEFH,Cytosol,Cytosol
NEFH,Nucleoplasm,Nucleoplasm
NEFH,Primary cilium,Primary_cilium
NEFH,Primary cilium transition zone,Primary_cilium_transition_zone
CHKB,Cytosol,Cytosol
HMOX1,Golgi apparatus,Golgi_apparatus
HMOX1,Plasma membrane,Plasma_membrane
MCAT,Mitochondria,Mitochondria
THOC5,Nucleoplasm,Nucleoplasm
MCM5,Nucleoplasm,Nucleoplasm
APOBEC3H,Nucleoplasm,Nucleoplasm
APOBEC3H,Cytosol,Cytosol
ARSA,Golgi apparatus,Golgi_apparatus
ARSA,Cytosol,Cytosol
ARSA,Mid piece,Mid_piece
TSPO,Mitochondria,Mitochondria
TSPO,Cytosol,Cytosol
TSPO,Vesicles,Vesicles
RASD2,Cytosol,Cytosol
RASD2,Plasma membrane,Plasma_membrane
TTLL12,Cytosol,Cytosol
TTLL12,Nucleoplasm,Nucleoplasm
TTLL12,Plasma membrane,Plasma_membrane
CBX7,Nucleoplasm,Nucleoplasm
CBX7,Cytosol,Cytosol
PDGFB,Vesicles,Vesicles
PDGFB,Predicted to be secreted,Predicted_to_be_secreted
RPL3,Cytosol,Cytosol
RPL3,Nucleoli,Nucleoli
ZMAT5,Nucleoplasm,Nucleoplasm
RBFOX2,Nucleoplasm,Nucleoplasm
SYNGR1,Cytosol,Cytosol
ASCC2,Cytosol,Cytosol
ASCC2,Focal adhesion sites,Focal_adhesion_sites
ASCC2,Nucleoplasm,Nucleoplasm
MTMR3,Nucleoplasm,Nucleoplasm
MTMR3,Cytosol,Cytosol
MIEF1,Intermediate filaments,Intermediate_filaments
MIEF1,Mitochondria,Mitochondria
APOL4,Vesicles,Vesicles
APOL4,Predicted to be secreted,Predicted_to_be_secreted
PNPLA5,Annulus,Annulus
PNPLA5,Mid piece,Mid_piece
PNPLA3,Nucleoli,Nucleoli
PNPLA3,Cytosol,Cytosol
PNPLA3,Mitochondria,Mitochondria
MYH9,Actin filaments,Actin_filaments
MYH9,Plasma membrane,Plasma_membrane
MYH9,Cytosol,Cytosol
MYH9,Nuclear bodies,Nuclear_bodies
CACNA1I,Plasma membrane,Plasma_membrane
CACNA1I,Acrosome,Acrosome
CACNA1I,Cell Junctions,Cell_Junctions
SAMM50,Mitochondria,Mitochondria
TXN2,Mitochondria,Mitochondria
GRAP2,Cytosol,Cytosol
GRAP2,Nucleoplasm,Nucleoplasm
GRAP2,Plasma membrane,Plasma_membrane
EIF3D,Cytosol,Cytosol
SGSM3,Golgi apparatus,Golgi_apparatus
PVALB,Nucleoplasm,Nucleoplasm
PVALB,Cell Junctions,Cell_Junctions
PVALB,Nucleoli,Nucleoli
KIAA0930,Mitochondria,Mitochondria
KIAA0930,Nuclear membrane,Nuclear_membrane
KIAA0930,Nucleoplasm,Nucleoplasm
NCF4,Cytosol,Cytosol
CSF2RB,Golgi apparatus,Golgi_apparatus
SLC25A17,Peroxisomes,Peroxisomes
UPK3A,Nuclear membrane,Nuclear_membrane
UPK3A,Nuclear bodies,Nuclear_bodies
FAM118A,Intermediate filaments,Intermediate_filaments
FAM118A,Cytosol,Cytosol
ST13,Cytosol,Cytosol
ST13,Basal body,Basal_body
ST13,Primary cilium,Primary_cilium
ST13,Primary cilium tip,Primary_cilium_tip
RBX1,Nucleoplasm,Nucleoplasm
EP300,Nucleoplasm,Nucleoplasm
EP300,Centrosome,Centrosome
EP300,Cytosol,Cytosol
L3MBTL2,Nucleoplasm,Nucleoplasm
RANGAP1,Nuclear membrane,Nuclear_membrane
RANGAP1,Cytosol,Cytosol
RANGAP1,Flagellar centriole,Flagellar_centriole
RANGAP1,Vesicles,Vesicles
ZC3H7B,Cytosol,Cytosol
PHF5A,Nucleoplasm,Nucleoplasm
ACO2,Mitochondria,Mitochondria
POLR3H,Nucleoplasm,Nucleoplasm
POLR3H,Centrosome,Centrosome
POLR3H,Vesicles,Vesicles
TRMU,Mitochondria,Mitochondria
PMM1,Cytosol,Cytosol
DESI1,Cytosol,Cytosol
DESI1,Cytokinetic bridge,Cytokinetic_bridge
CERK,Vesicles,Vesicles
BRD1,Nuclear speckles,Nuclear_speckles
ZBED4,Nucleoplasm,Nucleoplasm
MLC1,Cytosol,Cytosol
HDAC10,Nucleoplasm,Nucleoplasm
HDAC10,Cytosol,Cytosol
HDAC10,Vesicles,Vesicles
ABHD4,Nucleoplasm,Nucleoplasm
KHNYN,Nucleoplasm,Nucleoplasm
KHNYN,Cytosol,Cytosol
KHNYN,Nuclear membrane,Nuclear_membrane
FKBP3,Cytosol,Cytosol
SDR39U1,Cytosol,Cytosol
SDR39U1,Nucleoplasm,Nucleoplasm
GZMB,Calyx,Calyx
GZMB,Predicted to be secreted,Predicted_to_be_secreted
RBM23,Intermediate filaments,Intermediate_filaments
RBM23,Nucleoplasm,Nucleoplasm
PRMT5,Cytosol,Cytosol
PRMT5,Nucleoplasm,Nucleoplasm
COCH,Vesicles,Vesicles
COCH,Predicted to be secreted,Predicted_to_be_secreted
AP4S1,Vesicles,Vesicles
POLE2,Nuclear bodies,Nuclear_bodies
POLE2,Nucleoplasm,Nucleoplasm
POLE2,Vesicles,Vesicles
VCPKMT,Cytosol,Cytosol
SOS2,Nucleoplasm,Nucleoplasm
SOS2,Vesicles,Vesicles
CDKL1,Nucleoplasm,Nucleoplasm
CDKL1,Vesicles,Vesicles
CDKL1,Flagellar centriole,Flagellar_centriole
CDKL1,Mid piece,Mid_piece
NIN,Basal body,Basal_body
NIN,Centrosome,Centrosome
NIN,Nucleoli,Nucleoli
NIN,Nucleoli rim,Nucleoli_rim
PYGL,Cytosol,Cytosol
PYGL,Plasma membrane,Plasma_membrane
PSMC6,Cytosol,Cytosol
PSMC6,Nucleoplasm,Nucleoplasm
PSMC6,Plasma membrane,Plasma_membrane
CDKN3,Cytosol,Cytosol
CNIH1,Vesicles,Vesicles
CGRRF1,Nucleoplasm,Nucleoplasm
CGRRF1,Vesicles,Vesicles
ATP6V1D,Plasma membrane,Plasma_membrane
ATP6V1D,Nucleoplasm,Nucleoplasm
CCDC198,Cytosol,Cytosol
CCDC198,Nucleoplasm,Nucleoplasm
PLEK2,Vesicles,Vesicles
PLEK2,Cytosol,Cytosol
VTI1B,Golgi apparatus,Golgi_apparatus
VTI1B,Vesicles,Vesicles
TIMM9,Mitochondria,Mitochondria
GSTZ1,Cytosol,Cytosol
GSTZ1,Nucleoplasm,Nucleoplasm
TMED8,Plasma membrane,Plasma_membrane
TMED8,Vesicles,Vesicles
SAMD15,Nuclear membrane,Nuclear_membrane
SAMD15,Nucleoplasm,Nucleoplasm
SAMD15,Cytosol,Cytosol
SAMD15,Nucleoli,Nucleoli
AHSA1,Cytosol,Cytosol
DAAM1,Cytosol,Cytosol
DAAM1,Plasma membrane,Plasma_membrane
ISM2,Nucleoplasm,Nucleoplasm
ISM2,Centrosome,Centrosome
ISM2,Cytosol,Cytosol
ISM2,Predicted to be secreted,Predicted_to_be_secreted
SPTLC2,Plasma membrane,Plasma_membrane
SPTLC2,Cell Junctions,Cell_Junctions
LGMN,Vesicles,Vesicles
LGMN,Nucleoplasm,Nucleoplasm
ALKBH1,Nucleoplasm,Nucleoplasm
ALKBH1,Endoplasmic reticulum,Endoplasmic_reticulum
SNW1,Nucleoplasm,Nucleoplasm
SNW1,Cytosol,Cytosol
CHGA,Vesicles,Vesicles
ITPK1,Mitochondria,Mitochondria
DHRS7,Mitochondria,Mitochondria
DHRS7,Nucleoplasm,Nucleoplasm
PPM1A,Cytosol,Cytosol
PPM1A,Plasma membrane,Plasma_membrane
SIX4,Nucleoplasm,Nucleoplasm
SIX4,Cytosol,Cytosol
GALNT16,Cytosol,Cytosol
GALNT16,Vesicles,Vesicles
ASB2,Nucleoli fibrillar center,Nucleoli_fibrillar_center
ASB2,Cytosol,Cytosol
ASB2,Nucleoplasm,Nucleoplasm
CEP128,Centrosome,Centrosome
ERH,Nucleoplasm,Nucleoplasm
ERH,Cytosol,Cytosol
HIF1A,Nuclear bodies,Nuclear_bodies
HIF1A,Nucleoplasm,Nucleoplasm
SUSD6,Plasma membrane,Plasma_membrane
SUSD6,Cytosol,Cytosol
SRSF5,Nucleoplasm,Nucleoplasm
SRSF5,Cytosol,Cytosol
SRSF5,Nucleoli,Nucleoli
EIF5,Cytosol,Cytosol
EIF5,Plasma membrane,Plasma_membrane
EIF5,Primary cilium,Primary_cilium
EIF5,Primary cilium tip,Primary_cilium_tip
SERPINA4,Vesicles,Vesicles
SERPINA4,Predicted to be secreted,Predicted_to_be_secreted
SLC8A3,Acrosome,Acrosome
SLC8A3,Cytosol,Cytosol
SLC8A3,End piece,End_piece
SLC8A3,Centrosome,Centrosome
SLC8A3,Nucleoplasm,Nucleoplasm
DICER1,Cytosol,Cytosol
MTHFD1,Cytosol,Cytosol
TCL1A,Cytosol,Cytosol
TCL1A,Endoplasmic reticulum,Endoplasmic_reticulum
TCL1A,Nucleoplasm,Nucleoplasm
ZC3H14,Nuclear speckles,Nuclear_speckles
ZC3H14,Nucleoli,Nucleoli
ZC3H14,Nucleoli rim,Nucleoli_rim
TELO2,Cytosol,Cytosol
TELO2,Nuclear bodies,Nuclear_bodies
PCNX1,Nucleoplasm,Nucleoplasm
GSKIP,Golgi apparatus,Golgi_apparatus
GSKIP,Vesicles,Vesicles
GSKIP,Nucleoli,Nucleoli
VRK1,Nucleoplasm,Nucleoplasm
VRK1,Cytosol,Cytosol
PSMC1,Cytosol,Cytosol
PSMC1,Nucleoplasm,Nucleoplasm
RPS6KA5,Nucleoplasm,Nucleoplasm
PPP4R3A,Nucleoplasm,Nucleoplasm
PPP4R3A,Cytosol,Cytosol
PPP4R3A,Nuclear speckles,Nuclear_speckles
C14ORF93,Nucleoplasm,Nucleoplasm
C14ORF93,Plasma membrane,Plasma_membrane
C14ORF93,Predicted to be secreted,Predicted_to_be_secreted
PSMB5,Nucleoplasm,Nucleoplasm
PSMB5,Centrosome,Centrosome
PSMB5,Mid piece,Mid_piece
PSMB5,Principal piece,Principal_piece
YY1,Nucleoplasm,Nucleoplasm
YY1,Nuclear bodies,Nuclear_bodies
YY1,Nucleoli fibrillar center,Nucleoli_fibrillar_center
ACIN1,Nucleoplasm,Nucleoplasm
ACIN1,Cytosol,Cytosol
TRIP11,Golgi apparatus,Golgi_apparatus
TRIP11,Primary cilium,Primary_cilium
APEX1,Nucleoplasm,Nucleoplasm
APEX1,Centrosome,Centrosome
PABPN1,Nuclear speckles,Nuclear_speckles
PABPN1,Nucleoplasm,Nucleoplasm
EFS,Nucleoplasm,Nucleoplasm
EFS,Cytosol,Cytosol
ARHGAP5,Cytosol,Cytosol
ARHGAP5,Endoplasmic reticulum,Endoplasmic_reticulum
DHRS2,Mitochondria,Mitochondria
DHRS2,Nucleoplasm,Nucleoplasm
SRP54,Cytosol,Cytosol
CPNE6,Golgi apparatus,Golgi_apparatus
CPNE6,Vesicles,Vesicles
CHD8,Nucleoplasm,Nucleoplasm
CHD8,Plasma membrane,Plasma_membrane
CHD8,Primary cilium,Primary_cilium
CHD8,Primary cilium tip,Primary_cilium_tip
PCK2,Mitochondria,Mitochondria
PRORP,Mitochondria,Mitochondria
PRORP,Nucleoplasm,Nucleoplasm
DCAF11,Nucleoplasm,Nucleoplasm
PSMA6,Nucleoplasm,Nucleoplasm
PSMA6,Calyx,Calyx
PSMA6,Connecting piece,Connecting_piece
PSMA6,Cytosol,Cytosol
PSMA6,End piece,End_piece
PSMA6,Flagellar centriole,Flagellar_centriole
PSMA6,Mid piece,Mid_piece
PSMA6,Perinuclear theca,Perinuclear_theca
PSMA6,Primary cilium,Primary_cilium
PSMA6,Primary cilium tip,Primary_cilium_tip
NFKBIA,Cytosol,Cytosol
PSME2,Nucleoplasm,Nucleoplasm
BRMS1L,Nucleoplasm,Nucleoplasm
REC8,Nucleoplasm,Nucleoplasm
TM9SF1,Golgi apparatus,Golgi_apparatus
SEC23A,Cytosol,Cytosol
SEC23A,Endoplasmic reticulum,Endoplasmic_reticulum
GMPR2,Nucleoplasm,Nucleoplasm
GMPR2,Nucleoli,Nucleoli
PNN,Nuclear speckles,Nuclear_speckles
NFATC4,Cytosol,Cytosol
NFATC4,Nuclear speckles,Nuclear_speckles
PCIF1,Nucleoplasm,Nucleoplasm
PCIF1,Cytokinetic bridge,Cytokinetic_bridge
PCIF1,Microtubules,Microtubules
GSS,Nucleoplasm,Nucleoplasm
MMP9,Cytosol,Cytosol
MMP9,Predicted to be secreted,Predicted_to_be_secreted
VSX1,Nucleoli,Nucleoli
TRPC4AP,Cytosol,Cytosol
PYGB,Cytosol,Cytosol
GINS1,Nucleoplasm,Nucleoplasm
NINL,Primary cilium,Primary_cilium
NINL,Vesicles,Vesicles
NINL,Cytokinetic bridge,Cytokinetic_bridge
NINL,Cytosol,Cytosol
NINL,Microtubules,Microtubules
NINL,Nucleoplasm,Nucleoplasm
CD40,Vesicles,Vesicles
CD40,Plasma membrane,Plasma_membrane
CD40,Predicted to be secreted,Predicted_to_be_secreted
UQCC1,Plasma membrane,Plasma_membrane
UQCC1,Actin filaments,Actin_filaments
UQCC1,Nucleoplasm,Nucleoplasm
ZMYND8,Nucleoli,Nucleoli
ZMYND8,Nucleoplasm,Nucleoplasm
SGK2,Nucleoplasm,Nucleoplasm
IFT52,Microtubules,Microtubules
IFT52,Basal body,Basal_body
IFT52,Cytosol,Cytosol
IFT52,Primary cilium,Primary_cilium
MYBL2,Nucleoplasm,Nucleoplasm
MYBL2,Cytosol,Cytosol
R3HDML,Cytosol,Cytosol
R3HDML,Nucleoplasm,Nucleoplasm
R3HDML,Predicted to be secreted,Predicted_to_be_secreted
HNF4A,Nucleoplasm,Nucleoplasm
NDRG3,Cytosol,Cytosol
NDRG3,Vesicles,Vesicles
SLA2,Golgi apparatus,Golgi_apparatus
SLA2,Nucleoplasm,Nucleoplasm
SLA2,Vesicles,Vesicles
RAB5IF,Mitochondria,Mitochondria
NFATC2,Cytosol,Cytosol
NFATC2,Nucleoplasm,Nucleoplasm
RIMS4,Nucleoplasm,Nucleoplasm
PABPC1L,Cytosol,Cytosol
PABPC1L,Nuclear bodies,Nuclear_bodies
STK4,Nuclear bodies,Nuclear_bodies
STK4,Cytosol,Cytosol
STK4,Nucleoplasm,Nucleoplasm
SALL4,Nucleoplasm,Nucleoplasm
SALL4,Vesicles,Vesicles
ADNP,Centrosome,Centrosome
